"sse" "a" "coeficiente_B" "volatilidade" "grupo" "var_1" "var_5" "var_10" "setor" "b_volatilidade"
0.0253982767881451 1.03964924021092 1.1959860749684 0.801224359378687 5 -0.81161687410319 -0.33914152578943 -0.0872666658923241 "Cons N Cíclico / Fumo" 0.958253176742388
0.0304821043850965 1.02893853558015 0.984166089568498 0.947523897525355 5 -0.875824228895124 -0.34168173350025 -0.0569323456796357 "Cons N Cíclico / Pr Pessoal Limp" 0.93252088900023
0.0168969659903321 1.06076395982216 1.90776217334664 0.524743843027029 5 -0.495083806253515 -0.196329400791298 -0.0370645327129989 "Const e Transp / Constr e Engenh" 1.00108645442351
0.0203490712504017 1.08111282953643 2.40591078253224 0.423671086611127 5 -0.388474646018884 -0.15055982220358 -0.0237283099780372 "Consumo Cíclico / Tecid Vest Calç" 1.01931483552486
0.0698236290711169 1.10909268979537 1.08713980977283 0.936282568346135 5 -0.801552751143986 -0.29246088838484 -0.0210659001280891 "Utilidade Públ / Água Saneamento" 1.01787005324543
0.057735232188066 1.07620142901691 1.37113238541516 0.717286023655751 6 -0.630369438475506 -0.235579194613253 -0.0251179764429564 "Bens Indls / Mat Transporte" 0.983494096640066
0.0185444941934403 1.06037656800719 1.47414514616065 0.678096444208579 6 -0.671317880275911 -0.27601238476599 -0.0652764878488941 "Cons N Básico / Alimentos Processados" 0.999612581858875
0.0255276923363493 1.04215798911878 1.17062370138256 0.813659676791644 6 -0.782424385095699 -0.314857982759709 -0.0656000637988985 "Cons N Cíclico / Fumo" 0.952489302511569
0.0271555665110162 1.02616016565758 0.967309968746047 0.968172222441515 6 -0.937289383535362 -0.379092074778042 -0.0815191549633441 "Cons N Cíclico / Pr Pessoal Limp" 0.936522642230693
0.0177272036653533 1.05549547378945 1.81531010737111 0.547523413318274 6 -0.515967697066388 -0.204422256401521 -0.0383385347870431 "Const e Transp / Constr e Engenh" 0.993924786218994
0.0139850978930533 1.07496214808499 2.31155836266163 0.444534056403616 6 -0.445500219187064 -0.184768260181369 -0.0457730176155152 "Consumo Cíclico / Tecid Vest Calç" 1.02756641556767
0.0613725437468511 1.0922297492918 1.03462883846413 0.974742476766174 6 -0.938251322428996 -0.377847487982414 -0.0790982774875229 "Utilidade Públ / Água Saneamento" 1.00849667653823
0.0684880417268441 1.08016089105237 1.36013483606166 0.724658757986919 7 -0.622478003895829 -0.227839711183819 -0.0174594976094541 "Bens Indls / Mat Transporte" 0.985633620995183
0.0151493730030334 1.04893682494089 1.46079713954748 0.677828130760502 7 -0.695993018187299 -0.293537641678465 -0.0789901696573777 "Cons N Básico / Alimentos Processados" 0.990169394519755
0.0287970854770499 1.05164184822597 1.14368866406144 0.832015165698401 7 -0.790380225937 -0.315106025443795 -0.0617391078063503 "Cons N Cíclico / Fumo" 0.951566313336465
0.0381450242187469 1.02924431677767 0.945015640366403 0.983400155958194 7 -0.905647214868963 -0.352258390238085 -0.0572488555184768 "Cons N Cíclico / Pr Pessoal Limp" 0.929328528119253
0.0285484000655972 1.07574785635697 1.74138783792456 0.580456308903657 7 -0.507953849156582 -0.189108473764259 -0.0191331839583453 "Const e Transp / Constr e Engenh" 1.01079955677141
0.0204420482812943 1.08854950043992 2.38781724757962 0.435648759986058 7 -0.42309298278326 -0.171528045327773 -0.0374197080298296 "Consumo Cíclico / Tecid Vest Calç" 1.04024962298139
0.0520031766888978 1.07161052456069 1.00672897775484 0.979720867141497 7 -1.00449277767369 -0.423225376083849 -0.113353875145832 "Utilidade Públ / Água Saneamento" 0.986313387062447
0.0644775804827572 1.07671822065328 1.35622112752647 0.724867168837482 8 -0.659085470639308 -0.253662114755165 -0.0375324239114421 "Bens Indls / Mat Transporte" 0.983080169027687
0.0136240368764985 1.05654733110507 1.44262299985699 0.694650387255348 8 -0.692835066556671 -0.286376786931175 -0.0696953820704387 "Cons N Básico / Alimentos Processados" 1.00211862551413
0.0236108571554736 1.0574790893134 1.19755329882093 0.80483544834165 8 -0.781673178259182 -0.316911861153115 -0.0691493227487882 "Cons N Cíclico / Fumo" 0.963833346169568
0.0392561828603435 1.0412039329598 0.926461390428867 1.00711340731898 8 -0.897546642941745 -0.339584146705533 -0.0421364045769668 "Cons N Cíclico / Pr Pessoal Limp" 0.933051687664298
0.0490953914092773 1.09059629812366 1.58866549151468 0.637557180117905 8 -0.493736526813121 -0.162328588368071 0.0143437573163077 "Const e Transp / Constr e Engenh" 1.01286509092072
0.01375384823278 1.07125565335247 2.29057793033998 0.447421928710486 8 -0.438158642594662 -0.178731378335052 -0.040431663710606 "Consumo Cíclico / Tecid Vest Calç" 1.02485479545439
0.0500236380238502 1.0611281040713 0.922629869746175 1.05448599936844 8 -1.08020640280161 -0.454856854860898 -0.121485324819322 "Utilidade Públ / Água Saneamento" 0.972900280246465
0.05412419695731 1.07379633575981 1.33591857353846 0.736895633018048 9 -0.689525266309995 -0.271661004620026 -0.0488991129259966 "Bens Indls / Mat Transporte" 0.984432562908192
0.00889998302097855 1.04350960630843 1.46845413075636 0.676614650745416 9 -0.716126094334014 -0.308128298282155 -0.0906261829111598 "Cons N Básico / Alimentos Processados" 0.993577578817375
0.0347401039533837 1.06425376699319 1.26061615458892 0.768303368284142 9 -0.749976185380007 -0.305202300596271 -0.0680949884039727 "Cons N Cíclico / Fumo" 0.968535637684067
0.0434773549722356 1.04200321604623 0.93228407132411 1.00251738447643 9 -0.893156281891973 -0.33782631065045 -0.041781957855485 "Cons N Cíclico / Pr Pessoal Limp" 0.934630988772886
0.0632311506822909 1.10665531063772 1.50909421047089 0.682593117937208 9 -0.521400790098449 -0.168695620328753 0.0193302005691711 "Const e Transp / Constr e Engenh" 1.03009732238631
0.0154170239265786 1.06817417605608 2.25559948298231 0.45066861836494 9 -0.428132025519257 -0.170690913711145 -0.0334500096092802 "Consumo Cíclico / Tecid Vest Calç" 1.01652790258031
0.0421955248130365 1.06411586666758 0.939237750460545 1.04821695765263 9 -1.07273331764827 -0.451409470467365 -0.120184026604637 "Utilidade Públ / Água Saneamento" 0.984524937300255
0.0766176060011852 1.09186154448664 1.28729042768843 0.778070555889379 10 -0.706551078240917 -0.271637145525087 -0.0397861372956503 "Bens Indls / Mat Transporte" 1.00160277866261
0.0089028201422252 1.04591267728592 1.49691369765507 0.668865456461114 10 -0.724243361221134 -0.316137739781623 -0.0985781430954542 "Cons N Básico / Alimentos Processados" 1.00123386366495
0.021025642740336 1.0617292496651 1.35245457110806 0.712296413241041 10 -0.720570318606008 -0.30081777622147 -0.0770492490763244 "Cons N Cíclico / Fumo" 0.96334854007172
0.0503936850450848 1.04645797484134 0.90211672816148 1.02465320366412 10 -0.845382218333252 -0.297562867596641 -0.00552239880147853 "Cons N Cíclico / Pr Pessoal Limp" 0.924356795589658
0.060730621464713 1.10370747751523 1.53633339947622 0.670688061142087 10 -0.524201905849657 -0.174163698969089 0.0124403738811388 "Const e Transp / Constr e Engenh" 1.03040046896254
0.0146474484915393 1.06030226676575 2.24685499690137 0.447531720725327 10 -0.436422146025077 -0.17747141831795 -0.0394257435663164 "Consumo Cíclico / Tecid Vest Calç" 1.00553888298357
0.0325030265744497 1.05431249496152 0.945784432937222 1.03951122382675 10 -1.08998179340191 -0.466155384354354 -0.133595834020685 "Utilidade Públ / Água Saneamento" 0.983153533358857
0.0573211735329519 1.08429820658534 1.25626609637572 0.796212419123809 11 -0.735495823010964 -0.286788057984807 -0.0475836087917159 "Bens Indls / Mat Transporte" 1.00025466765853
0.00856087955256881 1.03983968949103 1.45487464187091 0.67894357976361 11 -0.715507872218073 -0.307008931464104 -0.0892396577067871 "Cons N Básico / Alimentos Processados" 0.987777797459136
0.0147019608664821 1.05577285897743 1.35471565765113 0.712268628797077 11 -0.731915326163396 -0.308847448815034 -0.0833115288683262 "Cons N Cíclico / Fumo" 0.964921463885104
0.0630128205339078 1.05240009884511 0.930655331880843 1.00125028628795 11 -0.813759240980217 -0.282059504647519 0.00138765735593083 "Cons N Cíclico / Pr Pessoal Limp" 0.931818917481098
0.058673138937084 1.10645951534898 1.56560482709458 0.661800133774414 11 -0.519770346668087 -0.173634029766564 0.0108899599739031 "Const e Transp / Constr e Engenh" 1.03611748400906
0.0162882051691705 1.05777830843865 2.19504626096301 0.456426145700857 11 -0.44540000541515 -0.181213663931849 -0.0403769028493491 "Consumo Cíclico / Tecid Vest Calç" 1.00187650452643
0.0368184762597929 1.04222220512086 0.946185784829053 1.01438843988276 11 -1.07167640463089 -0.460572103999337 -0.134794662586932 "Utilidade Públ / Água Saneamento" 0.959799922111986
0.0515496164530234 1.07974051102623 1.26912355604075 0.789806971930216 12 -0.735466506889902 -0.288643779879449 -0.0504442374773697 "Bens Indls / Mat Transporte" 1.00236263280185
0.00671309262339666 1.03954688187424 1.5143073075565 0.655454258873181 12 -0.708812148273666 -0.309155794921443 -0.0961004717879888 "Cons N Básico / Alimentos Processados" 0.992559173980688
0.0194130374426472 1.07360515535461 1.42224987524629 0.689160995572205 12 -0.674307912901782 -0.274885183576164 -0.0619544045468186 "Cons N Cíclico / Fumo" 0.980159139977179
0.0715331517506935 1.04915543952753 0.956264837011887 0.975554629692142 12 -0.78866053428003 -0.27184080224809 0.00367388452274187 "Cons N Cíclico / Pr Pessoal Limp" 0.932888588958748
0.0575433758604464 1.10653585685292 1.58834734243848 0.651677969975911 12 -0.509208287469925 -0.169131330449629 0.0121624369594564 "Const e Transp / Constr e Engenh" 1.03509097173694
0.0132069088693321 1.05443507240327 2.22132779739607 0.451362277602235 12 -0.450636726266415 -0.186399748264889 -0.0455359930418936 "Consumo Cíclico / Tecid Vest Calç" 1.00262357393385
0.0370607764437694 1.04261293551434 1.04062674402498 0.938598164861262 12 -1.02975485379449 -0.453133758805439 -0.145739186723688 "Utilidade Públ / Água Saneamento" 0.976730352247395
0.0288620851223328 1.05216959922428 1.28257944012499 0.772462998936547 13 -0.834444714220446 -0.363707566805838 -0.112759335376247 "Bens Indls / Mat Transporte" 0.990745160693311
0.00388772461483344 1.03966263081294 1.57631907563806 0.63365672250262 13 -0.676750771205261 -0.292872169784603 -0.088227907823837 "Cons N Básico / Alimentos Processados" 0.998845179087172
0.0201303309962739 1.07078247342639 1.42761364585829 0.684123931186902 13 -0.672273258017364 -0.274922160390996 -0.0630957605549133 "Cons N Cíclico / Fumo" 0.976664659620638
0.0596380012736449 1.04917006464968 0.98334370090037 0.958864676698016 13 -0.812562068468233 -0.29362973274919 -0.01698882476998 "Cons N Cíclico / Pr Pessoal Limp" 0.942893539846864
0.0560785493751188 1.10722028660735 1.63467400378082 0.637123355654001 13 -0.5039709287972 -0.169691950610982 0.00851093573577533 "Const e Transp / Constr e Engenh" 1.04148898668919
0.0187221186988481 1.06042569143527 2.16625620944116 0.458423469966751 13 -0.447173750534346 -0.181882689451714 -0.0404570064385784 "Consumo Cíclico / Tecid Vest Calç" 0.993062688369038
0.0289967120455908 1.04253017357993 1.0911691565693 0.90219988991756 13 -1.02283928901617 -0.458906809052967 -0.158276490690126 "Utilidade Públ / Água Saneamento" 0.984452692938255
0.0241347157317989 1.05239739982377 1.23735899341436 0.80433005782058 14 -0.833664333127764 -0.353820468565506 -0.098017479921865 "Bens Indls / Mat Transporte" 0.995245030717791
0.00421102547414962 1.05017073998401 1.59462760713912 0.633755840408259 14 -0.666804358372799 -0.285810482369568 -0.0827040568545531 "Cons N Básico / Alimentos Processados" 1.01060455930067
0.0156469586660713 1.05523336377091 1.39990535120968 0.695221508847679 14 -0.683518967057092 -0.279622493514518 -0.0643067779972005 "Cons N Cíclico / Fumo" 0.973244310511934
0.0516617009560286 1.05500130112145 0.968401133527276 0.982473426991027 14 -0.830777773652218 -0.299593132027736 -0.0164205651072429 "Cons N Cíclico / Pr Pessoal Limp" 0.951428380358537
0.070605425433375 1.12450463466521 1.64951871308366 0.639238038074992 14 -0.46588646165287 -0.142144687137494 0.0304408549228945 "Const e Transp / Constr e Engenh" 1.05443510591959
0.0190962746505264 1.06051810056453 2.11316315115357 0.477714297218928 14 -0.560378605690085 -0.256273467687679 -0.0941561438913898 "Consumo Cíclico / Tecid Vest Calç" 1.00948824966226
0.0187207874511938 1.03308878054356 1.14078669849222 0.869097234713656 14 -1.04665385450297 -0.485442283041581 -0.186262470932946 "Utilidade Públ / Água Saneamento" 0.991454565057707
0.0247694831659971 1.04578585421281 1.1950501098226 0.820533155115114 15 -0.83171626680075 -0.347696448287301 -0.0896672740444607 "Bens Indls / Mat Transporte" 0.980578237133405
0.00560904282568649 1.05884286637092 1.59740354074709 0.638711368600872 15 -0.661253490948956 -0.280434017177514 -0.0774205648469295 "Cons N Básico / Alimentos Processados" 1.02027980171845
0.013476094280074 1.05047212238728 1.40282219869492 0.688327467328816 15 -0.697352105900853 -0.291422851724015 -0.07502346837242 "Cons N Cíclico / Fumo" 0.965601051140313
0.0510807922651601 1.05875471115185 0.987864621527032 0.969908746431472 15 -0.824426715915184 -0.298783363696478 -0.0185648376539075 "Cons N Cíclico / Pr Pessoal Limp" 0.958138536709284
0.0644100543632329 1.10516352867644 1.63497895320763 0.632797639519398 15 -0.485556041361459 -0.157938831469426 0.0167126908500799 "Const e Transp / Constr e Engenh" 1.03461082225368
0.027411950601188 1.07524703449101 2.13660726487298 0.475849696176767 15 -0.527179144188781 -0.233345882189789 -0.0767044574821483 "Consumo Cíclico / Tecid Vest Calç" 1.01670391783888
0.0172852441745599 1.03167092564404 1.14492171208121 0.884631841898528 15 -1.13939924144806 -0.546467481489554 -0.230377754266544 "Utilidade Públ / Água Saneamento" 1.01283420298802
0.0193254344246155 1.03399083021095 1.28212107846565 0.76152655397352 16 -0.820250661274667 -0.356875392082337 -0.109851750692064 "Bens Indls / Mat Transporte" 0.976369246660757
0.00292669501698994 1.03556502886674 1.55866757071619 0.637167685448143 16 -0.688431689775903 -0.300102687806274 -0.0930859337805593 "Cons N Básico / Alimentos Processados" 0.993132608416312
0.0202505965446173 1.0650476031168 1.38087288632521 0.703047654273207 16 -0.683554445510008 -0.277354940892106 -0.0608114880303797 "Cons N Cíclico / Fumo" 0.97081944358041
0.0401484324631662 1.06176014041528 1.02795556352382 0.938801872002969 16 -0.829890967148294 -0.311759518193473 -0.0355455599847685 "Cons N Cíclico / Pr Pessoal Limp" 0.96504660737203
0.0651968483169226 1.10689448377524 1.63782319858438 0.634216384811508 16 -0.489973308727226 -0.160646462414663 0.0149164607545018 "Const e Transp / Constr e Engenh" 1.0387343079666
0.0279899308571126 1.06827913642045 2.06066008087554 0.48743328324167 16 -0.543813590364545 -0.24171396909389 -0.0806657788463324 "Consumo Cíclico / Tecid Vest Calç" 1.00443430886621
0.0189099896529574 1.03485206132614 1.18059991968764 0.867974658579506 16 -1.14708135102534 -0.556778802798428 -0.242090698620724 "Utilidade Públ / Água Saneamento" 1.02473081220987
0.018531084255841 1.04524574106905 1.27387078323168 0.774151668868239 17 -0.81041180004872 -0.346220309057669 -0.0987615428467437 "Bens Indls / Mat Transporte" 0.986169192761297
0.00446871212217873 1.0403222390517 1.56338963359788 0.637506290699178 17 -0.676863762080574 -0.291824344927512 -0.0865612563951392 "Cons N Básico / Alimentos Processados" 0.996670726232531
0.022698864636255 1.06820895069981 1.39002033951402 0.699702606852844 17 -0.673440170859736 -0.271183520474089 -0.0567419886139319 "Cons N Cíclico / Fumo" 0.972600855136437
0.0341621610928329 1.05115050905777 1.04555538985454 0.921143658837277 17 -0.845540661382458 -0.327997599965151 -0.0520973089754982 "Cons N Cíclico / Pr Pessoal Limp" 0.963106717327649
0.078122354767831 1.12055202838806 1.660128010901 0.632707835617717 17 -0.464451924271229 -0.143043388236802 0.0282983130230181 "Const e Transp / Constr e Engenh" 1.05037600062552
0.0252644701569618 1.06600803148762 2.1255186270333 0.473083074047205 17 -0.544672059418283 -0.246524789123047 -0.0875835825556985 "Consumo Cíclico / Tecid Vest Calç" 1.00554688602151
0.0218107781367992 1.03972686862812 1.17851418245833 0.871007356604496 17 -1.13339472744308 -0.546213203830423 -0.233188906325927 "Utilidade Públ / Água Saneamento" 1.02649452278394
0.0182849916879257 1.04067228500815 1.31329423222538 0.745785104216776 18 -0.808938910696621 -0.353488767664159 -0.110689981704562 "Bens Indls / Mat Transporte" 0.979435275847494
0.00561013814221744 1.04449933589653 1.60093568985629 0.626512318319752 18 -0.66890350539079 -0.289416653360434 -0.087113616748955 "Cons N Básico / Alimentos Processados" 1.0030059305327
0.0300301540507596 1.0740033521657 1.42853629590369 0.681077105299612 18 -0.682362610615991 -0.282948433132863 -0.0700222130591053 "Cons N Cíclico / Fumo" 0.972943365229515
0.0262459622682664 1.0566497535137 1.06314985103981 0.90786465299437 18 -0.800456855745716 -0.30001094506462 -0.0332250818682742 "Cons N Cíclico / Pr Pessoal Limp" 0.965196170595274
0.0659851918902511 1.11665926023257 1.66627293158387 0.629531991613421 18 -0.476559660931087 -0.152534562890475 0.0202020178928424 "Const e Transp / Constr e Engenh" 1.04897211719153
0.0294076513332645 1.06689070280715 2.2183429446232 0.446048209624528 18 -0.523236575968505 -0.239288499008925 -0.0879168298678876 "Consumo Cíclico / Tecid Vest Calç" 0.989487898782382
0.0198812387149315 1.04934696001159 1.21077961802726 0.848994087814812 18 -1.10015535052283 -0.529159867101312 -0.2247642877299 "Utilidade Públ / Água Saneamento" 1.02794473735182
0.00693491950700652 1.02382461823677 1.30408935735932 0.754764284808069 19 -0.962366903422112 -0.459340232589797 -0.191178575706358 "Bens Indls / Mat Transporte" 0.984280071133125
0.00649795815248908 1.04309431909809 1.50140758348353 0.665721531653529 19 -0.703685755140154 -0.302523401785356 -0.0886652356231432 "Cons N Básico / Alimentos Processados" 0.999519356112877
0.0261690536315946 1.06700525708047 1.41243961912639 0.687821712413646 19 -0.671615312572612 -0.273373707288021 -0.0610725811144629 "Cons N Cíclico / Fumo" 0.971506637508395
0.0297548200546008 1.07154314511363 1.07852971362778 0.91297045513634 19 -0.800068651900851 -0.298240739785047 -0.0307181367376437 "Cons N Cíclico / Pr Pessoal Limp" 0.984665763528824
0.0426990290397962 1.09450836018437 1.52652001679722 0.677421645470012 19 -0.57063052818433 -0.20501866681837 -0.0101123363887923 "Const e Transp / Constr e Engenh" 1.03409770162168
0.0207155163466759 1.05398101022772 2.09860485726118 0.466142672858462 19 -0.567780908891594 -0.26489715674287 -0.103430949225714 "Consumo Cíclico / Tecid Vest Calç" 0.978249277437479
0.0254216106366554 1.06350730716266 1.23072647242261 0.844284353873238 19 -1.03995842705414 -0.487977087697864 -0.193717878170066 "Utilidade Públ / Água Saneamento" 1.03908310456402
0.00659991337814785 1.02141786025147 1.23302142870616 0.800733740748688 20 -1.01668445765688 -0.484279110808405 -0.20045579044995 "Bens Indls / Mat Transporte" 0.987321861031175
0.0055414467390653 1.04056096060167 1.4847638385862 0.67563401544465 20 -0.740220543442573 -0.325451648659489 -0.104339885609809 "Cons N Básico / Alimentos Processados" 1.00315695425101
0.0232228271614128 1.05958598528692 1.34248364989649 0.721776393208565 20 -0.741298736142412 -0.312696765285701 -0.0842106405673634 "Cons N Cíclico / Fumo" 0.968973006763759
0.0222433323190052 1.05943577874833 1.1105458432444 0.880424268343982 20 -0.843762012631375 -0.33866858077326 -0.0694051412345531 "Cons N Cíclico / Pr Pessoal Limp" 0.977751511500901
0.0327821427425254 1.08645634770577 1.54735641279412 0.667617212140616 20 -0.595667377400261 -0.225593241104664 -0.028308088421744 "Const e Transp / Constr e Engenh" 1.03304177449751
0.0243837055306709 1.06533477956556 2.08050379297512 0.47325513741065 20 -0.588023591776776 -0.277126259279698 -0.11138804173129 "Consumo Cíclico / Tecid Vest Calç" 0.984609108427818
0.0228679401578612 1.06166978361669 1.35140309657394 0.754907643486863 20 -0.927170404224585 -0.434412409832495 -0.171724946362409 "Utilidade Públ / Água Saneamento" 1.02018452703548
0.00653215576648795 1.01393090102128 1.19028543336785 0.813397006167536 21 -1.00167444516766 -0.469956568428744 -0.186499735841863 "Bens Indls / Mat Transporte" 0.968174607986237
0.0073900249841065 1.04557473381159 1.37627289683991 0.727251520871787 21 -0.758659460302616 -0.323367818559316 -0.0913154550449627 "Cons N Básico / Alimentos Processados" 1.00089655736144
0.0185722414300411 1.05213142825134 1.26621082735928 0.761531576659748 21 -0.774601368110249 -0.324597404254745 -0.0847019562620213 "Cons N Cíclico / Fumo" 0.964259527742559
0.0242871203671509 1.06210248341088 1.07824367700432 0.904111501536122 21 -0.837698871656172 -0.32744253291296 -0.0554267668179862 "Cons N Cíclico / Pr Pessoal Limp" 0.974852509838202
0.0245061782017779 1.07851519153359 1.49391050418673 0.681414954766168 21 -0.583085355414929 -0.212655078650564 -0.0151800688015618 "Const e Transp / Constr e Engenh" 1.0179729586351
0.0206571963333346 1.07086249453696 2.03280538790611 0.490820140082282 21 -0.604714484516305 -0.283782025324675 -0.112694118868135 "Consumo Cíclico / Tecid Vest Calç" 0.997741825252095
0.0275791330103644 1.05834634511566 1.3273129182989 0.760844525645992 21 -0.917863522177079 -0.426092755689401 -0.163931579762141 "Utilidade Públ / Água Saneamento" 1.00987876770693
0.00708928723446243 1.01889400837332 1.22491083187752 0.79559976100482 22 -0.960480302587087 -0.446043715471051 -0.171799474436595 "Bens Indls / Mat Transporte" 0.974538765093968
0.00969184807463029 1.04964719996922 1.32492123659285 0.753462544642624 22 -0.757206987965713 -0.314662428223015 -0.078743560960977 "Cons N Básico / Alimentos Processados" 0.9982785263743
0.030890021635608 1.06629600562149 1.26911779127847 0.769341087141121 22 -0.725280169741654 -0.287436887784929 -0.0540242543145706 "Cons N Cíclico / Fumo" 0.976384461252318
0.0139378769303496 1.04894158967169 1.09327846108169 0.888758388843147 22 -0.909731377153714 -0.382871038400076 -0.102003741338918 "Cons N Cíclico / Pr Pessoal Limp" 0.971660403627881
0.020966231166626 1.08088635770409 1.39854023619075 0.731068928396225 22 -0.633270086722386 -0.233592463157053 -0.0205258009516952 "Const e Transp / Constr e Engenh" 1.02242931179098
0.0202301708163884 1.07639622897188 1.98991091702538 0.504518799284773 22 -0.598534230617605 -0.275399284850775 -0.103137240950803 "Consumo Cíclico / Tecid Vest Calç" 1.00394746654131
0.0355211383495908 1.06953474978203 1.36852807927626 0.739469912550017 22 -0.8743700706829 -0.401602142649138 -0.149571309585924 "Utilidade Públ / Água Saneamento" 1.01198533910466
