"coeficiente_B" "risco" "distancia_euclidiana" "sse_coeficiente_b" "periodo" "sse" "a" "volatilidade" "setor" "b_volatilidade" "cor"
0.990146983764755 "conservador" 0.109253471372166 0.0119363210068686 2010 0.0531025032887758 1.11114525496972 1.05239233633133 "Cons N Cíclico / Fumo" 1.04202309755561 "green"
1.1815833153882 "conservador" 0.300689802995611 0.0904143576255393 2010 0.0460377096616709 1.1077154894009 0.912236816905008 "Bens Indls / Mat Transporte" 1.0778838025378 "green"
4.10766535712187 "arrojado" 2.16515733363082 4.68790627937534 2010 0.00786093855413814 1.07292842396918 0.306823247439287 "Consumo Cíclico / Tecid Vest Calç" 1.26032722426599 "green"
0.73091534955865 "conservador" 0.188173089570352 0.0354091116384515 2011 0.0609371497031637 1.08109000985291 1.32100095864352 "Const e Transp / Constr e Engenh" 0.965539877454239 "green"
0.823519271926956 "conservador" 0.0955691672020456 0.00913346571969254 2011 0.00614935512110403 1.04689939959517 1.1738102076862 "Cons N Cíclico / Pr Pessoal Limp" 0.966655327614168 "green"
0.838485650634298 "conservador" 0.0806027884947035 0.0064968095131219 2011 0.0278302136893018 1.05055971148026 1.15217293637912 "Consumo Cíclico / Tecid Vest Calç" 0.966080474203076 "green"
0.842858698503814 "conservador" 0.0762297406251875 0.00581097335578336 2011 0.0266588582524577 1.08958289343503 1.19042633511942 "Utilidade Públ / Água Saneamento" 1.00336119148342 "green"
0.85260197126568 "conservador" 0.0664864678633215 0.00442045040894048 2011 0.0266809302533819 1.01848375323684 1.06664728094516 "Cons N Cíclico / Fumo" 0.909425574379024 "green"
0.965265875930175 "conservador" 0.0461774368011735 0.00213235566952637 2011 0.0363281087562845 1.0657185623089 1.05561208761907 "Bens Indls / Mat Transporte" 1.0189463263981 "green"
0.976873803584543 "conservador" 0.0577853644555415 0.00333914834525976 2011 0.0601915855692173 1.12659788984626 1.01341756816474 "Cons N Cíclico / Bebidas" 0.989981074432491 "green"
1.0097080200138 "conservador" 0.0906195808847985 0.00821190843973654 2011 0.0440415537997113 1.05137223619304 1.00550126196149 "Cons N Básico / Alimentos Processados" 1.01526268833651 "green"
0.688595753846449 "conservador" 0.231458149533879 0.0535728749856474 2012 0.0353737978655645 1.07119462638473 1.35879275166745 "Const e Transp / Constr e Engenh" 0.935658919155538 "green"
0.77564132944766 "conservador" 0.144412573932668 0.0208549915098582 2012 0.060349760375563 1.08380679509215 1.23620661142095 "Cons N Cíclico / Fumo" 0.958852939554531 "green"
0.789094238949443 "conservador" 0.130959664430885 0.01715043370785 2012 0.0250272908848475 1.05973550491754 1.23690831276066 "Cons N Básico / Alimentos Processados" 0.976037223708115 "green"
0.824895427506805 "conservador" 0.0951584758735228 0.00905513553057182 2012 0.00817765736792547 1.04446784333508 1.14341530179856 "Cons N Cíclico / Pr Pessoal Limp" 0.943198054194947 "green"
0.856062740165976 "conservador" 0.0639911632143517 0.0040948689695258 2012 0.0635658429771296 1.07257181469392 1.15021990400268 "Consumo Cíclico / Tecid Vest Calç" 0.984660402813978 "green"
0.858662674427697 "conservador" 0.0613912289526308 0.00376888299231434 2012 0.00921561541879781 1.02665789057807 1.10656230353259 "Bens Indls / Mat Transporte" 0.95016374697217 "green"
1.05677871186897 "conservador" 0.136724808488642 0.0186936732562559 2012 0.029774037666644 1.05498221266621 0.9588340146454 "Utilidade Públ / Água Saneamento" 1.01327537489312 "green"
1.1460864096439 "conservador" 0.226032506263572 0.0510906938877918 2012 0.00847996504121254 1.0589702722959 0.906723846113853 "Cons N Cíclico / Bebidas" 1.03918387733113 "green"
0.727198739756451 "conservador" 0.196899239828105 0.0387693106448856 2013 0.0252952974318008 1.02459273723478 1.23202718353928 "Cons N Cíclico / Pr Pessoal Limp" 0.895928615215451 "green"
0.753903835733848 "conservador" 0.170194143850708 0.0289660466010754 2013 0.0873621191334112 1.095481807352 1.3155507014838 "Const e Transp / Constr e Engenh" 0.991798719950989 "green"
0.80172870669133 "conservador" 0.122369272893226 0.0149742389484168 2013 0.016710650778763 1.04651390840287 1.16932455587892 "Cons N Cíclico / Fumo" 0.937481063887222 "green"
0.877413666820439 "conservador" 0.0466843127641169 0.00217942505825789 2013 0.038097946323769 1.06004823162631 1.13695429815033 "Bens Indls / Mat Transporte" 0.99757923974734 "green"
0.886449816497434 "conservador" 0.0376481630871218 0.00141738418383452 2013 0.00266859620485539 1.0310423460366 1.1145722190665 "Cons N Básico / Alimentos Processados" 0.988012339064632 "green"
0.896712363552929 "conservador" 0.0273856160316268 0.000749971965431696 2013 0.0270271103593922 1.04352427886127 1.08932264887779 "Utilidade Públ / Água Saneamento" 0.976809087146943 "green"
0.931702066439147 "conservador" 0.00760408685459113 5.78221368921656e-05 2013 0.041815163410882 1.09702236386312 1.10812433459979 "Cons N Cíclico / Bebidas" 1.03244173241813 "green"
0.934680584970833 "conservador" 0.0105826053862771 0.000111991536761661 2013 0.0304813381593174 1.05462064453679 1.06830106527626 "Consumo Cíclico / Tecid Vest Calç" 0.998520264617383 "green"
0.742671565672135 "conservador" 0.188397940012841 0.035493783801082 2014 0.0174456440099601 1.03100710236266 1.23079597841621 "Cons N Cíclico / Pr Pessoal Limp" 0.914077176313332 "green"
0.743346787610484 "conservador" 0.187722718074492 0.0352398188812751 2014 0.0292340719664039 1.05531522396399 1.24724685691809 "Bens Indls / Mat Transporte" 0.927136944447332 "green"
0.758891743651052 "conservador" 0.172177762033924 0.0296451817390105 2014 0.0211409529926526 1.04180078581297 1.22190244404826 "Cons N Cíclico / Fumo" 0.927291676335264 "green"
0.790678747796381 "conservador" 0.140390757888595 0.019709564900534 2014 0.0305095453569347 1.05942674902167 1.21279258414757 "Consumo Cíclico / Tecid Vest Calç" 0.958929321770537 "green"
0.79903436644781 "conservador" 0.132035139237166 0.0174332779933778 2014 0.018548506999576 1.07684154852348 1.19668223171239 "Cons N Cíclico / Bebidas" 0.956190228855657 "green"
0.817390722698901 "conservador" 0.113678782986075 0.0129228657011951 2014 0.0386964277351497 1.07996523748232 1.20534797807109 "Utilidade Públ / Água Saneamento" 0.985240254899183 "green"
0.906016140281346 "conservador" 0.0250533654036298 0.000627671118047794 2014 0.00952100286770597 1.04253384091899 1.10090210783044 "Cons N Básico / Alimentos Processados" 0.997435078564133 "green"
2.51760731550446 "conservador" 1.58653780981948 2.51710222198681 2014 0.0051279470355145 1.03694960055918 0.468272674680917 "Const e Transp / Constr e Engenh" 1.17892671142752 "green"
