"","coeficiente_B","sse","volatilidade","mape","b_volatilidade"
"79",0.7233,0.210484678015846,1.28529217692554,0.174007344743641,0.929651831570243
"80",3.5099,0.26304496761338,0.467035274841243,0.142586121691595,1.63924711116528
"81",0.4198,0.157915522794226,1.79530254504496,0.107357962281225,0.753668008409874
"82",0.6482,0.157008642329845,1.39991742289806,0.147798158006145,0.907426473522522
"83",0.4726,0.426864599214161,1.66724242554817,0.249185672965341,0.787938770314065
"84",1.3961,0.0863663929528345,0.91887769043681,0.096205699576291,1.28284514361883
"85",0.9274,0.0353426967617941,1.11182913033083,0.0632391534374046,1.03111033546881
"86",0.7718,0.148157322747698,1.26917805813159,0.174128373116375,0.979551625265961
"87",0.692,0.0974075765960754,1.30371343902304,0.0735487665812343,0.902169699803944
"88",0.6185,0.11008160379882,1.49841583006064,0.111517193224626,0.926770190892506
"89",0.7392,0.288660021280967,1.21520325827823,0.202801855417574,0.898278248519268
"90",0.5854,0.22974491587736,1.33801526310616,0.19702626002643,0.783274135022346
"91",0.7352,0.0662244536167822,1.30120139834174,0.101152066852848,0.956643268060847
"92",0.5823,1.25207888831505,1.61519616106365,0.413269365421355,0.940528724587363
"93",0.5664,2.78287720467427,0.94279015776788,0.785375650313788,0.533996345359727
"94",0.7089,0.702788677372099,1.48377663062914,0.302787658832314,1.051849253453
"95",0.4691,0.105677978487622,1.66922783398517,0.117258755852672,0.783034776922443
"96",0.6555,0.830066469000839,1.43703769956764,0.350149461600926,0.941978212066588
"97",1.0651,0.315038791239075,1.0444564518426,0.177438898744541,1.11245056685755
"98",0.9213,0.207424299218211,1.22515895124514,0.193499570135398,1.12873894178215
"99",0.7741,0.156352384290884,1.1476545283699,0.150681832728334,0.88839937041114
"100",0.7974,0.347334136734328,1.33123343941081,0.262335930219491,1.06152554458618
"101",0.6207,0.185230241703172,1.44492557416213,0.139397357768553,0.896865303882434
"102",0.8699,0.480617768615039,1.20078759298018,0.267365556556612,1.04456512713346
"103",1.189,0.0982780533111379,1.05514703187236,0.128745236363395,1.25456982089624
"104",1.0612,0.0966443141618273,1.1185575346418,0.128538766291026,1.18701325576188
"105",0.6543,0.284027320050961,1.34571566486676,0.166232838621896,0.880501759522321
"106",3.3715,0.0874025407529577,0.434444508985035,0.0738858272586077,1.46472966204305
"107",0.5043,0.210719278821029,1.43303664609959,0.13148708083001,0.722680380628023
"108",0.923,0.0955084885590895,1.11635731196188,0.125163677896475,1.03039779894082
"109",0.8814,0.0607800904815973,1.10847448993653,0.0782407719194284,0.977009415430057
"110",0.8318,0.053389960807237,1.13300980459446,0.0874822943299498,0.942437555461672
"111",0.5144,0.23948471274068,1.5974802888696,0.165717842015927,0.821743860594522
"112",1.0525,0.175670321387882,1.07174993996386,0.171131484844833,1.12801681181196
"113",0.5812,0.342986415908819,1.51805027307783,0.165897125694582,0.882290818712835
"114",0.4455,0.231077377706796,1.69779633953769,0.17572904459575,0.756368269264041
"115",0.9185,0.109166158001839,1.11411687025158,0.0828887209360555,1.02331634532608
"116",0.5792,0.283784037981077,1.43934083945774,0.193575216784303,0.833666214213923
"117",0.8492,0.121513039676307,1.17669402357643,0.152564362188095,0.999248564821104
"118",0.7133,0.150286710236393,1.27978729115173,0.147644020032517,0.912872274778529
"119",0.8993,0.15804880056181,1.01580027267613,0.121495522919433,0.913509185217644
"120",0.7647,0.16367040183792,1.10592506167277,0.139061883739389,0.845700894661167
"121",0.3562,0.330321648876358,1.95415990921804,0.164019972523,0.696071759663466
"122",0.629,0.225284908844524,1.39326177521795,0.194522983472559,0.876361656612091
"123",0.6714,0.183161295800379,1.14941448686253,0.174466045411283,0.771716886479503
"124",0.829,0.0377097384617452,1.1546270428597,0.0536250171129901,0.957185818530691
"125",0.6197,0.552411485283646,1.51522873151371,0.2473580011604,0.938987244919046
"126",0.6311,0.267505355882652,1.42537747424766,0.170643721228439,0.899555723997698
"127",0.4358,0.211580671013646,1.72630122206294,0.166103874485732,0.752322072575029
"128",0.8075,0.260878886202502,1.18079180231325,0.16613934780153,0.953489380367949
"129",0.980299999999999,0.0335175684485478,1.0796027779049,0.0736726699674299,1.05833460318017
"130",0.488,0.203082904646363,1.62525579813887,0.18490996607259,0.793124829491769
"131",0.6694,0.613791342637101,1.32421604287675,0.315839948848262,0.886430219101696
"132",0.7886,0.505587276127,1.01391002437276,0.347499277075952,0.799569445220358
"133",0.371,0.367786642308314,1.88105548418246,0.194969145351235,0.697871584631693
"134",0.5115,0.186256190122185,1.58419705054723,0.158537278938663,0.810316791354908
"135",0.5468,0.516947944151377,1.53567949449468,0.269942332709891,0.839709547589691
"136",0.8918,0.0708117508013768,1.10841773504126,0.0737513289389597,0.988486936109796
"137",0.8148,0.110830919833741,1.23628604963933,0.0883375696794051,1.00732587324613
"138",0.636,0.148314983274339,1.24652884731791,0.112310010437188,0.792792346894191
"139",0.6697,0.149129274116646,1.31001451282,0.150060646832221,0.877316719235554
"140",0.8767,0.0361668628118402,1.17224529556635,0.071703883854191,1.02770745062302
"141",0.6456,0.389685466949987,1.33556701001833,0.263797058984498,0.862242061667834
"142",0.6652,0.117307788906234,1.27625014687823,0.148452091638512,0.848961597703399
"143",0.6236,0.335121397581341,1.48658241431356,0.234416180761457,0.927032793565936
"144",0.6967,0.31170831573171,1.32331283328352,0.185646850780082,0.921952050948628
"145",0.361,0.381495080370675,1.90967971527993,0.153164041401375,0.689394377216055
"146",0.7595,0.241007182567186,1.14508222485383,0.201282759504407,0.869689949776484
"147",0.5603,0.0928708470612411,1.48558838972749,0.0888646250432004,0.832375174764313
"148",0.5383,0.368757892194883,1.50204055754872,0.224604504349807,0.808548432128476
"149",0.739,0.125407383568204,1.13340506830094,0.142210155566557,0.837586345474395
"150",0.9476,0.0445265495326618,1.10641624535409,0.0822431389202806,1.04844003409754
"151",0.5364,0.136098451977311,1.46091495483593,0.124761118218608,0.783634781773993
"152",1.2444,0.265430128496493,0.960189428290502,0.127715111111076,1.1948597245647
"153",1.0513,0.0693921494088263,1.04920177096901,0.093032680174565,1.10302582181972
"154",0.2667,0.481165338187188,2.0108147053033,0.217548935934374,0.53628428190439
"155",0.956299999999999,0.0894536120971519,1.03272142482866,0.145467071032378,0.987591498563647
"156",0.6238,0.294909677339983,1.45165150356486,0.198843153829541,0.90554020792376
"157",0.5594,0.765975814203341,1.51894422421431,0.355870851053846,0.849697399025485
"158",1.5486,0.33742121145856,0.715601469400159,0.159968607885532,1.10818043551309
"159",0.3964,0.370080807380816,1.72382105685927,0.164685103455473,0.683322666939015
"160",0.5627,0.262825718097194,1.55931112091711,0.138019078251372,0.877424367740058
"161",0.7908,0.163641189443219,1.21697962782873,0.14868700248234,0.96238748968696
"162",0.7902,0.0903609227271078,1.12868222135176,0.096522070477435,0.891884691312161
"163",0.4823,0.351088332032811,1.67333930053109,0.210112477405848,0.807051544646145
"164",0.4942,0.152886650180996,1.47705519604586,0.131398223646816,0.729960677885864
"165",0.6184,0.370406999778576,1.4370971257757,0.185308183543446,0.888700862579693
"166",0.7873,0.0423695835726063,1.22460743429789,0.0791220960245564,0.964133433022729
"167",0.6634,0.552427291950684,1.33317910478504,0.283991875643665,0.884431018114396
"168",0.7557,0.283711415976211,1.17854786425382,0.242131390735934,0.890628621016612
"169",0.7383,0.048599625315303,1.20562109529026,0.0816159200619844,0.890110054652799
"170",0.7806,0.415501241466716,1.25617345710487,0.250302855590296,0.980569000616061
"171",0.8522,0.425477608003143,0.904937517515404,0.141120277536155,0.771187752426627
"172",0.9374,0.239545385320397,1.03066185095898,0.149014492550152,0.966142419088948
"173",0.854399999999999,0.363133046067719,1.17282972286418,0.24474212377321,1.00206571521515
"174",0.5204,0.5837667624032,1.5676479911071,0.233989505684669,0.815804014572135
"175",0.8095,0.0775933705400143,1.07658154896194,0.106004209267583,0.87149276388469
"176",0.5743,0.164546146478874,1.49411290003524,0.145186760077296,0.858069038490238
"177",0.6806,0.0657499180010093,1.36269555406439,0.0696703397077883,0.927450594096224
"178",0.3747,0.4629344188566,1.78708160692311,0.216447823621087,0.669619478114089
"179",0.821,0.203043130188446,1.27118498535948,0.11804656806258,1.04364287298013
"180",0.524,0.795706225370824,1.53613145621342,0.326519036318368,0.804932883055832
"181",0.5069,0.453283034140635,1.56350219403923,0.205929552417987,0.792539262158486
"182",0.3702,0.108680276590426,1.64164954573945,0.0913103592470406,0.607738661832744
"183",0.6371,0.258427368797803,1.35836073091359,0.164691974137997,0.865411621665048
"184",0.4743,0.509700327934556,1.24673481488738,0.235876390134897,0.591326322701084
"185",1.8898,0.0728612295178545,0.600819867251653,0.0841269156739517,1.13542938513217
"186",0.8762,0.13788505774136,1.07428572351755,0.107309018378878,0.941289150946077
"187",0.6902,0.378655630045713,1.34488878985012,0.197720950479227,0.928242242754553
"188",0.8175,0.093897841444709,1.06037084745056,0.105045932004935,0.866853167790833
"189",0.8488,0.125066824313093,1.20427987353032,0.109377163352684,1.02219275665254
"190",0.5471,0.337671390847496,1.59320894355359,0.218526092411763,0.871644613018169
"191",0.6767,0.175370375776744,1.32608372297718,0.114320121187991,0.897360855338658
"192",0.984799999999999,0.018854435045333,1.08353639358802,0.0548525454585733,1.06706664040548
"193",0.6441,0.211040303103592,1.2683316996287,0.166113169261837,0.816932447730846
"194",0.518,0.292348272862817,1.34363929037519,0.188808524215272,0.696005152414348
"195",0.5714,0.105005818352981,1.32144311271201,0.109664174264234,0.755072594603643
"196",0.425,0.82086982132749,1.74425262938419,0.338360201002524,0.741307367488281
"197",0.8883,0.321668497344124,1.07601054873911,0.133401014060092,0.955820170444951
"198",1.0022,0.266693123081061,1.03150621489585,0.174304785206193,1.03377552856862
"199",0.6178,0.241514329604653,1.48549383292264,0.129225483296405,0.917738089979607
"200",0.7079,0.296875510764907,1.33749851206084,0.220706242804359,0.946815196687869
"201",0.7138,0.237453811136833,1.19646642550927,0.194369791813657,0.854037734528517
"202",0.8028,0.246083740436363,1.27024135163088,0.230891115090311,1.01974975708927
"203",0.493,0.327155041310663,1.67059547275458,0.156853656752099,0.823603568068008
"204",0.5958,0.385932286279893,1.46675477379076,0.214237763586181,0.873892494224535
"205",1.0766,0.0663334117310514,1.08845868798286,0.0895112264773895,1.17183462348235
"206",0.3796,1.08818623880305,1.8335406413048,0.366023198174886,0.696012027439302
"207",0.6033,0.147890542568604,1.28023261557208,0.105194865585538,0.772364336974636
"208",0.8229,0.0761591858596094,1.22003893122062,0.100841665889016,1.00397003650145
"209",0.6255,0.408133075401336,1.33448263916973,0.205624254735913,0.834718890800666
"210",0.4411,0.942531457223277,1.58760621276483,0.354407657555035,0.700293100450566
"211",0.6068,0.136468720628881,1.21900901931337,0.106679152790687,0.739694672919353
"212",0.7309,0.120910591002875,1.24652317173225,0.109770967790796,0.911083786219102
"213",0.8226,0.15886548934849,1.12602595695668,0.165653742445051,0.926268952192565
"214",0.6944,0.14445791336447,1.04433523104206,0.146025957703482,0.725186384435606
"215",0.9108,0.0783309460676092,1.12828745787578,0.0876346756149632,1.02764421663326
"216",0.5249,0.183014169155333,1.56834437230593,0.1424459671592,0.823223961023383
"217",0.5959,0.506024541606206,1.46923092629035,0.23638438097008,0.87551470897642
"218",0.6617,0.150407453204424,1.3956265523155,0.135608364030778,0.923486089667166
"219",0.7721,0.220817898182315,1.21828946543578,0.116817077379686,0.940641296262966
"220",0.6871,0.29444181094024,1.3360003952653,0.181002599735584,0.917965871586788
"221",0.872499999999999,0.0969017174290666,1.12165478931118,0.100230657824591,0.978643803674003
"222",0.4875,0.53683199955404,1.58843310284705,0.242956208288879,0.774361137637937
"223",0.642,0.55339086132772,1.16449949550863,0.272755789930187,0.747608676116541
"224",0.5438,0.576469630240716,1.53991016569497,0.235503267160717,0.837403148104925
"225",0.5988,0.200127888129449,1.46461061216136,0.166723413280889,0.877008834562222
"226",0.8459,0.218661797385247,1.22882913671637,0.125190112452874,1.03946656674838
"227",1.9844,0.092994768376506,0.669110213971757,0.133931783426553,1.32778230860555
"228",0.8124,0.133161521013829,1.24254275504291,0.110386237881359,1.00944173419686
"229",0.5998,0.292777780021063,1.34071056628689,0.161441454050809,0.804158197658877
"230",0.7227,0.134578945118682,1.27707566638955,0.106596178021096,0.922942584099728
"231",0.6747,0.120980981377345,1.36869134808406,0.135694327793181,0.923456052552315
"232",0.405,1.05197600559212,1.74168823221365,0.364000081746034,0.705383734046528
"233",0.6238,0.200088519855032,1.47467451091987,0.141373516351548,0.919901959911815
"234",0.484,0.420005211396305,1.70593626124593,0.216204900234277,0.82567315044303
"235",0.9054,0.140255198637869,1.05118153079128,0.147208810675465,0.951739757978425
"236",1.2075,0.215681111133503,0.728376959769695,0.165269472091525,0.879515178921907
"237",0.7561,0.537608806526748,1.28592644621076,0.280952478133458,0.972288985979956
"238",0.7949,0.35381554842663,1.2708365378963,0.234726064308984,1.01018796397377
"239",1.0512,0.0875073210167056,0.993286773810312,0.132658228504036,1.0441430566294
"240",1.3677,0.0684810950054374,0.869643991986275,0.0894726397465922,1.18941208783963
"241",1.4009,0.027585578748441,0.864943153645675,0.0676265189503265,1.21169886394223
"242",1.3467,0.0762829920487287,0.872394152715653,0.110488694222589,1.17485320546217
"243",0.8266,0.321622379580266,1.21612622666067,0.195039725357041,1.00524993895771
"244",0.6873,0.106985589589466,1.32696330247857,0.139973287688525,0.912021877793521
"245",0.9123,0.117459443871066,1.06982894209922,0.127788541958654,0.976004943877118
"246",0.5751,0.126324244345844,1.31091682883191,0.129990142948558,0.753908268261231
"247",1.0338,0.0845080763789819,0.948566535654378,0.104383136609216,0.980628084559496
"248",1.0051,0.24284836688985,0.946449313265826,0.244492799951374,0.951276204763482
"249",0.4451,0.78708704842816,1.26725643092305,0.293049922337556,0.56405583740385
"250",2.876,0.0268766714830222,0.513889124806447,0.0566976834563988,1.47794512294334
"251",0.6577,0.124430583969326,1.39334487238159,0.118978886936742,0.916402922565372
"252",0.7391,0.283529014711398,1.29147703544764,0.172635117351239,0.954530676899351
"253",0.7317,0.152265819479654,1.19701190146484,0.164879202769033,0.875853608301823
"254",1.0124,0.0457213351411461,1.04668236220235,0.0723897054025145,1.05966122349366
"255",0.662,0.304298008129898,1.34858669602274,0.199916928730392,0.892764392767054
"256",0.677,0.434320480820723,1.35583327731433,0.250305587720958,0.917899128741801
"257",0.8046,0.194789635760474,1.27161515541117,0.152619038709233,1.02314155404383
"258",0.8107,0.098082054866524,1.14811048799196,0.131037260316951,0.930773172615082
"259",0.7708,0.108910851181011,1.25265378398049,0.114624254464218,0.965545536692162
"260",0.6997,0.160710891093121,1.24781182476116,0.195777507322482,0.873093933785384
"261",0.7079,0.438454976436335,1.33024158697234,0.280016531692141,0.941678019417719
"262",1.1102,0.624192441311428,0.811792159921123,0.358357691591632,0.901251655944431
"263",0.6243,0.245047640587549,1.30443232720337,0.14134001132726,0.814357101873064
"264",0.945,0.136262215796014,1.00888562262882,0.129123324104309,0.953396913384235
"265",0.6321,0.311269998978168,1.39241583980461,0.174987210723314,0.880146052340494
"266",1.3292,0.0967243394401935,0.89033189778187,0.154083722136465,1.18342915853166
"267",0.3464,0.548971633814216,1.90890073435677,0.253475772332792,0.661243214381185
"268",0.814,0.159024703751543,1.18166870631681,0.106081500068642,0.961878326941883
"269",0.7912,0.396545145781891,1.25654211546166,0.206806706715223,0.994176121753265
"270",0.7779,0.0605462726685921,1.21777115689821,0.0894734685458219,0.947304182951118
"271",0.7804,0.426186448754065,1.20389457401161,0.237185875162465,0.93951932555866
"272",0.8405,0.139206898659706,1.04185537933375,0.104318476457697,0.875679446330017
"273",0.6857,0.17377417338374,1.31867762447363,0.1673612254517,0.904217247101568
"274",1.3097,0.137235092435631,0.825345203060019,0.144351282636721,1.08095461244771
"275",0.8456,0.152765474176789,1.09269672499223,0.098302497360886,0.92398435065343
"276",0.5433,0.344274851577111,1.48311328704434,0.210109182785406,0.80577544885119
"277",0.703,0.26180447926606,1.37943633584712,0.230426673102496,0.969743744100525
"278",1.1448,0.0384974315377617,0.949577946323792,0.0783054082982245,1.08707683295148
"279",0.6941,0.0652475406392466,1.16907007350107,0.0900052513970359,0.811451538017093
"280",0.8475,0.112844694312237,1.20975246307563,0.106482592292737,1.0252652124566
"281",0.5532,0.207386969882927,1.55998970196618,0.138477290032208,0.862986303127691
"282",0.6377,0.358735887175012,1.42953177323299,0.245131905700722,0.911612411790678
"283",0.874,0.151390090322622,1.1606121219455,0.102994415416501,1.01437499458037
"284",0.7365,0.798339529408645,1.32627196924985,0.383323799024688,0.976799305352514
"285",0.960499999999999,0.110247791285898,1.05779204443726,0.145448486534024,1.01600925868199
"286",0.7336,0.0846855929872962,1.1193891440891,0.0918857716204625,0.821183876103764
"287",0.4727,0.571522890088155,1.64838708593234,0.241505048387889,0.779192575520217
"288",0.8464,0.337140266109372,0.902155405890256,0.198538753730125,0.763584335545513
"289",0.6394,0.238478590744779,1.47223312209407,0.137496445326907,0.941345858266948
"290",0.8956,0.144127466000751,1.18459371386375,0.121814935850353,1.06092213013637
"291",0.643,0.276380876190284,1.39714145984534,0.211118970790674,0.898361958680554
"292",1.8042,0.0575714960090163,0.7049981972735,0.0819650878645361,1.27195774752085
"293",0.7489,0.294893624139156,1.34482243914499,0.182072996613803,1.00713752467568
"294",1.0015,0.0561780683601323,1.05423674756965,0.0785773415088459,1.055818102691
"295",0.7917,0.148268126532087,1.19821198974718,0.144171302945352,0.948624432282842
"296",0.6975,0.287057756879325,1.40909411407751,0.137607439484434,0.982843144569063
"297",0.6787,0.314218046048654,1.27344009778469,0.22479975224828,0.864283794366469
"298",0.7164,0.102613721298315,1.23654740292797,0.118471488757501,0.885862559457598
"299",0.9142,0.0897170117036182,1.09021616211215,0.091108231263,0.996675615402928
"300",1.0968,0.101983328755855,0.928136273141154,0.0933450869226706,1.01797986438122
"301",4.7315,0.0163990822439092,0.397070499048327,0.0556275749859048,1.87873906624716
"302",0.7422,0.383096936810821,1.38199287981585,0.263452957847841,1.02571511539932
"303",1.5121,0.144940897130438,0.787737729870887,0.138714336650077,1.19113822133777
"304",0.7709,0.284137459173973,1.2791344193309,0.215947705054384,0.986084723862191
"305",0.5924,0.190965742492946,1.19004323128562,0.186440754011659,0.704981610213601
"306",0.7491,0.225337159762058,1.29420952845075,0.158450816728798,0.969492357762457
"307",0.5071,0.193787442315913,1.61705982986931,0.120396579955816,0.820011039726727
"308",0.7243,0.457913478544446,1.29636614034121,0.256512802217839,0.938957995449138
"309",0.9136,0.156877459417748,1.13008400547453,0.136726207587056,1.03244474740153
"310",0.6732,0.777590505288319,1.37105317489629,0.395595424312915,0.922992997340182
"311",0.7829,0.134482894894663,1.24058301022353,0.133498261846663,0.971252438704002
"312",1.1194,0.0613093450895389,0.904014244652058,0.0798601118310517,1.01195354546351
"313",0.6237,0.754746356181514,1.42931714463818,0.343181426712733,0.891465103110833
"314",0.6415,0.446404382333039,1.20943739758515,0.26396553425898,0.775854090550874
"315",0.662,0.120098967242001,1.39586679311836,0.0894925258396406,0.924063817044354
"316",0.7195,0.364524742204814,1.36752407883253,0.224807435007882,0.983933574720005
"317",0.5924,0.533441979977414,1.5050931686742,0.2905049954823,0.891617193122596
"318",0.6411,0.0548408240113865,1.28034900462714,0.0772621263613248,0.820831746866459
"319",0.7456,0.0954953745432607,1.25846293668416,0.101659089427209,0.93830996559171
"320",1.3683,0.167083954294648,0.806341816435702,0.202048166432633,1.10331750742897
"321",0.8894,0.332034314547146,1.17521747981448,0.21197316475467,1.045238426547
"322",0.6386,0.186441392665497,1.43326267327802,0.113558794953857,0.915281543155343
"323",0.968899999999999,0.251938354450577,1.00730911143929,0.22168724653139,0.975981798073527
"324",0.7293,0.11847010753588,1.16969758837627,0.13458906036507,0.853060451202814
"325",0.4771,0.20725877617184,1.41316852527846,0.149108178862596,0.674222703410353
"326",0.6005,0.504638049305211,1.45937048201094,0.278730069615178,0.87635197444757
"327",0.9157,0.107576174429924,1.15465353844121,0.0980405657600567,1.05731624515062
"328",0.8835,0.0903456653219137,1.14722958270323,0.119080485441031,1.0135773363183
"329",0.7469,0.170769332530912,1.31690337815786,0.160870217805047,0.983595133146106
"330",0.94,0.305300170737183,1.08311828606974,0.235944152783848,1.01813118890556
"331",0.8368,0.115827015393076,1.24313193939245,0.119819971671743,1.0402528068836
"332",1.1958,0.0412941551356398,0.961396750210879,0.0861865778340268,1.14963823390217
"333",0.8602,0.110915083472087,1.20299151739015,0.0989317681657525,1.03481330325901
"334",0.7888,0.496986706173719,1.24304077479372,0.26732983616863,0.980510563157286
"335",1.0196,0.297134135911664,1.10072989360092,0.232815705578436,1.1223041995155
"336",0.6812,0.289077215571891,1.33367209073856,0.197449279467699,0.908497428211107
"337",0.6292,0.0636487015006505,1.39016898189618,0.0763594424150101,0.874694323409076
"338",0.7537,0.116676997201053,1.30559698724555,0.127616502622292,0.984028449286971
"339",0.769,0.378653009160528,1.21408157224213,0.247708281473871,0.933628729054198
"340",0.9431,0.476247876259047,1.12924307035172,0.267092103782646,1.06498913964871
"341",1.9841,0.109958831913708,0.635005994806155,0.121976648186446,1.25991539429489
"342",0.6024,0.389650662770293,1.4971829426419,0.172261700358854,0.901903004647481
"343",0.742,0.342128518986173,1.22919291377978,0.180960946839909,0.912061142024597
"344",1.0458,0.0961524462969378,1.01843755587063,0.139029035954319,1.06508199592951
"345",0.7576,0.113598296538157,1.29418829495916,0.111390690830534,0.98047705226106
