"volatilidade" "coeficiente_B" "risco" "distancia_euclidiana" "sse_volatilidade" "sse_coeficiente_b" "periodo" "sse" "a" "setor" "b_volatilidade" "cor"
1.19042633511942 0.842858698503814 "arrojado" 0.0932591115876457 0.00258262869425554 0.00611463319986141 2011 0.0266588582524577 1.08958289343503 "Utilidade Públ / Água Saneamento" 1.00336119148342 "red"
1.32100095864352 0.73091534955865 "arrojado" 0.0866010624530704 0.00636086856377672 0.00113887545422389 2011 0.0609371497031637 1.08109000985291 "Const e Transp / Constr e Engenh" 0.965539877454239 "red"
0.906723846113853 1.1460864096439 "conservador" 0.0332008851676507 0.000756924819365642 0.000345373956549888 2012 0.00847996504121254 1.0589702722959 "Cons N Cíclico / Bebidas" 1.03918387733113 "green"
0.9588340146454 1.05677871186897 "conservador" 0.134091022499867 0.00633973219334132 0.0116406701217184 2012 0.029774037666644 1.05498221266621 "Utilidade Públ / Água Saneamento" 1.01327537489312 "green"
1.10656230353259 0.858662674427697 "moderado" 0.094605527754974 0.00146948748719215 0.00748071839460501 2012 0.00921561541879781 1.02665789057807 "Bens Indls / Mat Transporte" 0.95016374697217 "black"
1.14341530179856 0.824895427506805 "arrojado" 0.104929694900172 0.00826916991881293 0.00274107095303024 2012 0.00817765736792547 1.04446784333508 "Cons N Cíclico / Pr Pessoal Limp" 0.943198054194947 "red"
1.15021990400268 0.856062740165976 "arrojado" 0.11854929915063 0.00707791984933495 0.00697601647977072 2012 0.0635658429771296 1.07257181469392 "Consumo Cíclico / Tecid Vest Calç" 0.984660402813978 "red"
1.23620661142095 0.77564132944766 "arrojado" 0.00361428314697309 3.44597331947834e-06 9.61706934701539e-06 2012 0.060349760375563 1.08380679509215 "Cons N Cíclico / Fumo" 0.958852939554531 "red"
1.23690831276066 0.789094238949443 "arrojado" 0.0167505252567457 6.54354121628775e-06 0.000274036555160588 2012 0.0250272908848475 1.05973550491754 "Cons N Básico / Alimentos Processados" 0.976037223708115 "red"
1.35879275166745 0.688595753846449 "arrojado" 0.150108618971106 0.0154859292222902 0.00704666826712237 2012 0.0353737978655645 1.07119462638473 "Const e Transp / Constr e Engenh" 0.935658919155538 "red"
1.06830106527626 0.934680584970833 "moderado" 0.0195305547591137 7.54304532092109e-05 0.00030601211598953 2013 0.0304813381593174 1.05462064453679 "Consumo Cíclico / Tecid Vest Calç" 0.998520264617383 "black"
1.08932264887779 0.896712363552929 "moderado" 0.062916252249474 0.00088248531028731 0.00307596948683214 2013 0.0270271103593922 1.04352427886127 "Utilidade Públ / Água Saneamento" 0.976809087146943 "black"
1.10812433459979 0.931702066439147 "moderado" 0.052651214553091 0.00235305905264946 0.000419091341266162 2013 0.041815163410882 1.09702236386312 "Cons N Cíclico / Bebidas" 1.03244173241813 "black"
1.1145722190665 0.886449816497434 "moderado" 0.0856727897590003 0.00302018661114052 0.00431964029394934 2013 0.00266859620485539 1.0310423460366 "Cons N Básico / Alimentos Processados" 0.988012339064632 "black"
1.13695429815033 0.877413666820439 "moderado" 0.107565276762323 0.0059812132010081 0.00558907556394714 2013 0.038097946323769 1.06004823162631 "Bens Indls / Mat Transporte" 0.99757923974734 "black"
1.16932455587892 0.80172870669133 "arrojado" 0.0668867163607268 0.00388075635562426 0.000593076469896056 2013 0.016710650778763 1.04651390840287 "Cons N Cíclico / Fumo" 0.937481063887222 "red"
1.23202718353928 0.727198739756451 "arrojado" 0.0501784554420539 1.65576291522791e-07 0.00251771181425866 2013 0.0252952974318008 1.02459273723478 "Cons N Cíclico / Pr Pessoal Limp" 0.895928615215451 "red"
1.3155507014838 0.753903835733848 "arrojado" 0.0871506626300525 0.00704431684703811 0.00055092114981911 2013 0.0873621191334112 1.095481807352 "Const e Transp / Constr e Engenh" 0.991798719950989 "red"
1.10090210783044 0.906016140281346 "moderado" 0.038455555219001 0.000411667384709433 0.0010671623424922 2014 0.00952100286770597 1.04253384091899 "Cons N Básico / Alimentos Processados" 0.997435078564133 "black"
1.19668223171239 0.79903436644781 "moderado" 0.105931296607819 0.00569882099472285 0.00552261860629078 2014 0.018548506999576 1.07684154852348 "Cons N Cíclico / Bebidas" 0.956190228855657 "black"
1.20534797807109 0.817390722698901 "moderado" 0.101062227717585 0.0070822798260521 0.00313129404518884 2014 0.0386964277351497 1.07996523748232 "Utilidade Públ / Água Saneamento" 0.985240254899183 "black"
1.21279258414757 0.790678747796381 "arrojado" 0.0928097370230397 0.00609156611133686 0.00252208117494893 2014 0.0305095453569347 1.05942674902167 "Consumo Cíclico / Tecid Vest Calç" 0.958929321770537 "red"
1.22190244404826 0.758891743651052 "arrojado" 0.0713605036803537 0.00475253411938957 0.000339787366124206 2014 0.0211409529926526 1.04180078581297 "Cons N Cíclico / Fumo" 0.927291676335264 "red"
1.23079597841621 0.742671565672135 "arrojado" 0.0600858636077213 0.00360541299828702 4.89800719866106e-06 2014 0.0174456440099601 1.03100710236266 "Cons N Cíclico / Pr Pessoal Limp" 0.914077176313332 "red"
1.24724685691809 0.743346787610484 "arrojado" 0.04368979348714 0.00190045539606678 8.34265888216723e-06 2014 0.0292340719664039 1.05531522396399 "Bens Indls / Mat Transporte" 0.927136944447332 "red"
