"volatilidade" "coeficiente_B" "risco" "distancia_euclidiana" "sse_volatilidade" "sse_coeficiente_b" "periodo" "sse" "a" "setor" "b_volatilidade" "cor"
0.569139722842045 1.75905016259812 "arrojado" 1.03097851948829 0.309231773445529 0.753684934200737 2008 0.187715294108005 1.23169845195197 "Cons N Cíclico / Bebidas" 1.00114532200635 "red"
0.925772764738051 1.03920597425387 "arrojado" 0.248548248356334 0.0397815305763715 0.0219947011846306 2008 0.0181402478775938 1.01412663423158 "Consumo Cíclico / Tecid Vest Calç" 0.962068587917308 "red"
1.02053197949511 1.00314980091428 "arrojado" 0.153495448131833 0.0109608051333737 0.0126000474638185 2008 0.00581834117630385 1.0281578624185 "Bens Indls / Mat Transporte" 1.02374645205718 "red"
1.03292072530493 0.990361317733037 "arrojado" 0.135693827516384 0.00852023482128838 0.00989258000475767 2008 0.0122748385584646 1.03380079516116 "Cons N Básico / Alimentos Processados" 1.02296473062676 "red"
1.03322364885308 1.01104772050709 "arrojado" 0.151327163075773 0.00846440379621013 0.0144355064883514 2008 0.0129952604623517 1.04260713152978 "Utilidade Públ / Água Saneamento" 1.04463841494692 "red"
1.07148720273062 0.923796175931291 "arrojado" 0.063008004099796 0.00288784149793252 0.00108216708270739 2008 0.0165477982288428 1.03546759439704 "Const e Transp / Constr e Engenh" 0.989835780441863 "green"
1.10277192959094 0.914617237992513 "arrojado" 0.0326602493655005 0.000504178244066026 0.000562513644550653 2008 0.0944308891881423 1.13658247309294 "Cons N Cíclico / Fumo" 1.00861421637814 "red"
1.36552898848696 0.69567452845372 "arrojado" 0.309610294904123 0.0577456015523689 0.0381129331582488 2008 0.0650058564114133 1.08543394979709 "Cons N Cíclico / Pr Pessoal Limp" 0.949963735155549 "red"
0.646542932770977 1.55086659237056 "arrojado" 0.813039181607009 0.229128799479779 0.431903911348416 2009 0.0611709171523634 1.16772810151406 "Cons N Cíclico / Bebidas" 1.00270183496779 "red"
0.832594058482347 1.16601045899087 "arrojado" 0.399744972906946 0.085628147292833 0.0741678960715417 2009 0.00662789164024191 1.05000987713921 "Consumo Cíclico / Tecid Vest Calç" 0.970813380284069 "red"
0.846242677501385 1.27188284780884 "arrojado" 0.469967667810556 0.0778266358047933 0.1430429729825 2009 0.0624617353430477 1.14012827360795 "Cons N Cíclico / Fumo" 1.07632154659784 "red"
1.03544143093615 1.01587707968851 "arrojado" 0.151636307699638 0.0080596409554642 0.0149339288573151 2009 0.0199269694858814 1.06688419565461 "Bens Indls / Mat Transporte" 1.05188121704791 "red"
1.13487596089828 0.882927398108991 "arrojado" 0.0144484148334645 9.32968000733204e-05 0.000115459891126557 2009 0.0289098153862102 1.07060349490223 "Cons N Cíclico / Pr Pessoal Limp" 1.00201307933236 "red"
1.14740628193056 0.778305864803583 "arrojado" 0.117481302398239 0.000492367160323683 0.0133094892528629 2009 0.00814609279643165 1.03795164704518 "Utilidade Públ / Água Saneamento" 0.893033038539031 "green"
1.17175308025841 0.822180348286055 "arrojado" 0.0853039182593482 0.00216561290594212 0.00511114556445544 2009 0.0134455303991332 1.03530322842203 "Const e Transp / Constr e Engenh" 0.963392355632117 "red"
1.30693036904807 0.721305522298522 "arrojado" 0.250459957683751 0.0330197724666527 0.0297104179362936 2009 0.0541827009662542 1.06420974837648 "Cons N Básico / Alimentos Processados" 0.942696092454017 "red"
0.306823247439287 4.10766535712187 "conservador" 2.18006286243272 0.0647678047830196 4.68790627937534 2010 0.00786093855413814 1.07292842396918 "Consumo Cíclico / Tecid Vest Calç" 1.26032722426599 "red"
0.912236816905008 1.1815833153882 "arrojado" 0.370008870745981 0.0464922068051769 0.0904143576255393 2010 0.0460377096616709 1.1077154894009 "Bens Indls / Mat Transporte" 1.0778838025378 "red"
1.0514941049 0.979621142337489 "arrojado" 0.124813811195633 0.00583134255064195 0.00974714491453708 2010 0.0248352418968517 1.09261913594685 "Utilidade Públ / Água Saneamento" 1.03006585620327 "red"
1.05239233633133 0.990146983764755 "arrojado" 0.132782855348534 0.00569496566764113 0.0119363210068686 2010 0.0531025032887758 1.11114525496972 "Cons N Cíclico / Fumo" 1.04202309755561 "red"
1.07007398399247 0.954107248950024 "arrojado" 0.0932693229387351 0.0033389153807486 0.00536025122070146 2010 0.0438155418155188 1.12640244627135 "Cons N Cíclico / Bebidas" 1.02096534504005 "red"
1.25774529920736 0.776933110999289 "arrojado" 0.166369014294277 0.0168708838593934 0.0108077650578561 2010 0.04637710584737 1.0758110553176 "Const e Transp / Constr e Engenh" 0.977183968157907 "green"
1.2697065537858 0.736004713269571 "arrojado" 0.202765790140758 0.0201212015400958 0.0209927641113103 2010 0.0408059259304695 1.07436660788614 "Cons N Cíclico / Pr Pessoal Limp" 0.934510008055615 "red"
1.29885403766449 0.749775514007452 "arrojado" 0.215480399642915 0.0292398731297456 0.0171919295005248 2010 0.0468079836932267 1.07211370043995 "Cons N Básico / Alimentos Processados" 0.973848953710546 "red"
1.00550126196149 1.0097080200138 "arrojado" 0.135760835846478 0.0102190961099979 0.00821190843973654 2011 0.0440415537997113 1.05137223619304 "Cons N Básico / Alimentos Processados" 1.01526268833651 "red"
1.01341756816474 0.976873803584543 "arrojado" 0.109637588329434 0.00868125242943465 0.00333914834525976 2011 0.0601915855692173 1.12659788984626 "Cons N Cíclico / Bebidas" 0.989981074432491 "red"
1.05561208761907 0.965265875930175 "arrojado" 0.0687836135730908 0.00259882982664591 0.00213235566952637 2011 0.0363281087562845 1.0657185623089 "Bens Indls / Mat Transporte" 1.0189463263981 "red"
