"sse","a","coeficiente_B","volatilidade","grupo","b_volatilidade","setor"
0.0271555665110162,1.02616016565758,0.967309968746047,0.968172222441515,6,0.936522642230693,"Cons N Cíclico / Pr Pessoal Limp"
0.0177272036653533,1.05549547378945,1.81531010737111,0.547523413318274,6,0.993924786218994,"Const e Transp / Constr e Engenh"
0.0139850978930533,1.07496214808499,2.31155836266163,0.444534056403616,6,1.02756641556767,"Consumo Cíclico / Tecid Vest Calç"
0.0613725437468511,1.0922297492918,1.03462883846413,0.974742476766174,6,1.00849667653823,"Utilidade Públ / Água Saneamento"
0.0684880417268441,1.08016089105237,1.36013483606166,0.724658757986919,7,0.985633620995183,"Bens Indls / Mat Transporte"
0.0151493730030334,1.04893682494089,1.46079713954748,0.677828130760502,7,0.990169394519755,"Cons N Básico / Alimentos Processados"
0.027645551501685,1.1010810581154,2.0323543885899,0.501605733751173,7,1.01944061433105,"Cons N Cíclico / Bebidas"
0.0287970854770499,1.05164184822597,1.14368866406144,0.832015165698401,7,0.951566313336465,"Cons N Cíclico / Fumo"
0.0381450242187469,1.02924431677767,0.945015640366403,0.983400155958194,7,0.929328528119253,"Cons N Cíclico / Pr Pessoal Limp"
0.0285484000655972,1.07574785635697,1.74138783792456,0.580456308903657,7,1.01079955677141,"Const e Transp / Constr e Engenh"
0.0204420482812943,1.08854950043992,2.38781724757962,0.435648759986058,7,1.04024962298139,"Consumo Cíclico / Tecid Vest Calç"
0.0520031766888978,1.07161052456069,1.00672897775484,0.979720867141497,7,0.986313387062447,"Utilidade Públ / Água Saneamento"
0.0644775804827572,1.07671822065328,1.35622112752647,0.724867168837482,8,0.983080169027687,"Bens Indls / Mat Transporte"
0.0136240368764985,1.05654733110507,1.44262299985699,0.694650387255348,8,1.00211862551413,"Cons N Básico / Alimentos Processados"
0.0268366112583846,1.09478470408162,2.00304439048191,0.507683498972634,8,1.01691258475736,"Cons N Cíclico / Bebidas"
0.0236108571554736,1.0574790893134,1.19755329882093,0.80483544834165,8,0.963833346169568,"Cons N Cíclico / Fumo"
0.0392561828603435,1.0412039329598,0.926461390428867,1.00711340731898,8,0.933051687664298,"Cons N Cíclico / Pr Pessoal Limp"
0.0490953914092773,1.09059629812366,1.58866549151468,0.637557180117905,8,1.01286509092072,"Const e Transp / Constr e Engenh"
0.01375384823278,1.07125565335247,2.29057793033998,0.447421928710486,8,1.02485479545439,"Consumo Cíclico / Tecid Vest Calç"
0.0500236380238502,1.0611281040713,0.922629869746175,1.05448599936844,8,0.972900280246465,"Utilidade Públ / Água Saneamento"
0.05412419695731,1.07379633575981,1.33591857353846,0.736895633018048,9,0.984432562908192,"Bens Indls / Mat Transporte"
0.00889998302097855,1.04350960630843,1.46845413075636,0.676614650745416,9,0.993577578817375,"Cons N Básico / Alimentos Processados"
0.0287971522307729,1.09431531898672,1.99746979455474,0.508742860586979,9,1.01619849721786,"Cons N Cíclico / Bebidas"
0.0347401039533837,1.06425376699319,1.26061615458892,0.768303368284142,9,0.968535637684067,"Cons N Cíclico / Fumo"
0.0434773549722356,1.04200321604623,0.93228407132411,1.00251738447643,9,0.934630988772886,"Cons N Cíclico / Pr Pessoal Limp"
0.0632311506822909,1.10665531063772,1.50909421047089,0.682593117937208,9,1.03009732238631,"Const e Transp / Constr e Engenh"
0.0154170239265786,1.06817417605608,2.25559948298231,0.45066861836494,9,1.01652790258031,"Consumo Cíclico / Tecid Vest Calç"
0.0421955248130365,1.06411586666758,0.939237750460545,1.04821695765263,9,0.984524937300255,"Utilidade Públ / Água Saneamento"
0.0766176060011852,1.09186154448664,1.28729042768843,0.778070555889379,10,1.00160277866261,"Bens Indls / Mat Transporte"
0.0089028201422252,1.04591267728592,1.49691369765507,0.668865456461114,10,1.00123386366495,"Cons N Básico / Alimentos Processados"
0.0239119643879615,1.09351197509018,2.00874263653499,0.510568579722119,10,1.02560087496294,"Cons N Cíclico / Bebidas"
0.021025642740336,1.0617292496651,1.35245457110806,0.712296413241041,10,0.96334854007172,"Cons N Cíclico / Fumo"
0.0503936850450848,1.04645797484134,0.90211672816148,1.02465320366412,10,0.924356795589658,"Cons N Cíclico / Pr Pessoal Limp"
0.060730621464713,1.10370747751523,1.53633339947622,0.670688061142087,10,1.03040046896254,"Const e Transp / Constr e Engenh"
0.0146474484915393,1.06030226676575,2.24685499690137,0.447531720725327,10,1.00553888298357,"Consumo Cíclico / Tecid Vest Calç"
0.0325030265744497,1.05431249496152,0.945784432937222,1.03951122382675,10,0.983153533358857,"Utilidade Públ / Água Saneamento"
0.0573211735329519,1.08429820658534,1.25626609637572,0.796212419123809,11,1.00025466765853,"Bens Indls / Mat Transporte"
0.00856087955256881,1.03983968949103,1.45487464187091,0.67894357976361,11,0.987777797459136,"Cons N Básico / Alimentos Processados"
0.0217810095585143,1.0949798003606,1.96999879013794,0.524911856742189,11,1.03407572271117,"Cons N Cíclico / Bebidas"
0.0147019608664821,1.05577285897743,1.35471565765113,0.712268628797077,11,0.964921463885104,"Cons N Cíclico / Fumo"
0.0630128205339078,1.05240009884511,0.930655331880843,1.00125028628795,11,0.931818917481098,"Cons N Cíclico / Pr Pessoal Limp"
0.058673138937084,1.10645951534898,1.56560482709458,0.661800133774414,11,1.03611748400906,"Const e Transp / Constr e Engenh"
0.0162882051691705,1.05777830843865,2.19504626096301,0.456426145700857,11,1.00187650452643,"Consumo Cíclico / Tecid Vest Calç"
0.0368184762597929,1.04222220512086,0.946185784829053,1.01438843988276,11,0.959799922111986,"Utilidade Públ / Água Saneamento"
0.0515496164530234,1.07974051102623,1.26912355604075,0.789806971930216,12,1.00236263280185,"Bens Indls / Mat Transporte"
0.00671309262339666,1.03954688187424,1.5143073075565,0.655454258873181,12,0.992559173980688,"Cons N Básico / Alimentos Processados"
0.0205230826103682,1.09652497659956,1.91559867720203,0.548378500479395,12,1.05047313012436,"Cons N Cíclico / Bebidas"
0.0194130374426472,1.07360515535461,1.42224987524629,0.689160995572205,12,0.980159139977179,"Cons N Cíclico / Fumo"
0.0715331517506935,1.04915543952753,0.956264837011887,0.975554629692142,12,0.932888588958748,"Cons N Cíclico / Pr Pessoal Limp"
0.0575433758604464,1.10653585685292,1.58834734243848,0.651677969975911,12,1.03509097173694,"Const e Transp / Constr e Engenh"
0.0132069088693321,1.05443507240327,2.22132779739607,0.451362277602235,12,1.00262357393385,"Consumo Cíclico / Tecid Vest Calç"
0.0370607764437694,1.04261293551434,1.04062674402498,0.938598164861262,12,0.976730352247395,"Utilidade Públ / Água Saneamento"
0.0288620851223328,1.05216959922428,1.28257944012499,0.772462998936547,13,0.990745160693311,"Bens Indls / Mat Transporte"
0.00388772461483344,1.03966263081294,1.57631907563806,0.63365672250262,13,0.998845179087172,"Cons N Básico / Alimentos Processados"
0.0227209675152186,1.09741069333833,1.97519471142734,0.527830379571368,13,1.04256777426005,"Cons N Cíclico / Bebidas"
0.0201303309962739,1.07078247342639,1.42761364585829,0.684123931186902,13,0.976664659620638,"Cons N Cíclico / Fumo"
0.0596380012736449,1.04917006464968,0.98334370090037,0.958864676698016,13,0.942893539846864,"Cons N Cíclico / Pr Pessoal Limp"
0.0560785493751188,1.10722028660735,1.63467400378082,0.637123355654001,13,1.04148898668919,"Const e Transp / Constr e Engenh"
0.0187221186988481,1.06042569143527,2.16625620944116,0.458423469966751,13,0.993062688369038,"Consumo Cíclico / Tecid Vest Calç"
0.0289967120455908,1.04253017357993,1.0911691565693,0.90219988991756,13,0.984452692938255,"Utilidade Públ / Água Saneamento"
0.0241347157317989,1.05239739982377,1.23735899341436,0.80433005782058,14,0.995245030717791,"Bens Indls / Mat Transporte"
0.00421102547414962,1.05017073998401,1.59462760713912,0.633755840408259,14,1.01060455930067,"Cons N Básico / Alimentos Processados"
0.0170417051994408,1.08331664760941,1.97150920784659,0.526369400318874,14,1.03774211945735,"Cons N Cíclico / Bebidas"
0.0156469586660713,1.05523336377091,1.39990535120968,0.695221508847679,14,0.973244310511934,"Cons N Cíclico / Fumo"
0.0516617009560286,1.05500130112145,0.968401133527276,0.982473426991027,14,0.951428380358537,"Cons N Cíclico / Pr Pessoal Limp"
0.070605425433375,1.12450463466521,1.64951871308366,0.639238038074992,14,1.05443510591959,"Const e Transp / Constr e Engenh"
0.0190962746505264,1.06051810056453,2.11316315115357,0.477714297218928,14,1.00948824966226,"Consumo Cíclico / Tecid Vest Calç"
0.0187207874511938,1.03308878054356,1.14078669849222,0.869097234713656,14,0.991454565057707,"Utilidade Públ / Água Saneamento"
0.0247694831659971,1.04578585421281,1.1950501098226,0.820533155115114,15,0.980578237133405,"Bens Indls / Mat Transporte"
0.00560904282568649,1.05884286637092,1.59740354074709,0.638711368600872,15,1.02027980171845,"Cons N Básico / Alimentos Processados"
0.0134794839109946,1.06381991424089,1.90096104106454,0.557145553337481,15,1.05911199109689,"Cons N Cíclico / Bebidas"
0.013476094280074,1.05047212238728,1.40282219869492,0.688327467328816,15,0.965601051140313,"Cons N Cíclico / Fumo"
0.0510807922651601,1.05875471115185,0.987864621527032,0.969908746431472,15,0.958138536709284,"Cons N Cíclico / Pr Pessoal Limp"
0.0644100543632329,1.10516352867644,1.63497895320763,0.632797639519398,15,1.03461082225368,"Const e Transp / Constr e Engenh"
0.027411950601188,1.07524703449101,2.13660726487298,0.475849696176767,15,1.01670391783888,"Consumo Cíclico / Tecid Vest Calç"
0.0172852441745599,1.03167092564404,1.14492171208121,0.884631841898528,15,1.01283420298802,"Utilidade Públ / Água Saneamento"
0.0193254344246155,1.03399083021095,1.28212107846565,0.76152655397352,16,0.976369246660757,"Bens Indls / Mat Transporte"
0.00292669501698994,1.03556502886674,1.55866757071619,0.637167685448143,16,0.993132608416312,"Cons N Básico / Alimentos Processados"
0.0116499719252306,1.06183064668152,1.9159943496395,0.550870530351755,16,1.05546482353688,"Cons N Cíclico / Bebidas"
0.0202505965446173,1.0650476031168,1.38087288632521,0.703047654273207,16,0.97081944358041,"Cons N Cíclico / Fumo"
0.0401484324631662,1.06176014041528,1.02795556352382,0.938801872002969,16,0.96504660737203,"Cons N Cíclico / Pr Pessoal Limp"
0.0651968483169226,1.10689448377524,1.63782319858438,0.634216384811508,16,1.0387343079666,"Const e Transp / Constr e Engenh"
0.0279899308571126,1.06827913642045,2.06066008087554,0.48743328324167,16,1.00443430886621,"Consumo Cíclico / Tecid Vest Calç"
0.0189099896529574,1.03485206132614,1.18059991968764,0.867974658579506,16,1.02473081220987,"Utilidade Públ / Água Saneamento"
0.018531084255841,1.04524574106905,1.27387078323168,0.774151668868239,17,0.986169192761297,"Bens Indls / Mat Transporte"
0.00446871212217873,1.0403222390517,1.56338963359788,0.637506290699178,17,0.996670726232531,"Cons N Básico / Alimentos Processados"
0.0139536366478676,1.06747838459096,1.87876050784092,0.56235862854718,17,1.05653718255802,"Cons N Cíclico / Bebidas"
0.022698864636255,1.06820895069981,1.39002033951402,0.699702606852844,17,0.972600855136437,"Cons N Cíclico / Fumo"
0.0341621610928329,1.05115050905777,1.04555538985454,0.921143658837277,17,0.963106717327649,"Cons N Cíclico / Pr Pessoal Limp"
0.078122354767831,1.12055202838806,1.660128010901,0.632707835617717,17,1.05037600062552,"Const e Transp / Constr e Engenh"
0.0252644701569618,1.06600803148762,2.1255186270333,0.473083074047205,17,1.00554688602151,"Consumo Cíclico / Tecid Vest Calç"
0.0218107781367992,1.03972686862812,1.17851418245833,0.871007356604496,17,1.02649452278394,"Utilidade Públ / Água Saneamento"
0.0182849916879257,1.04067228500815,1.31329423222538,0.745785104216776,18,0.979435275847494,"Bens Indls / Mat Transporte"
0.00561013814221744,1.04449933589653,1.60093568985629,0.626512318319752,18,1.0030059305327,"Cons N Básico / Alimentos Processados"
0.0112482256119491,1.06030128947561,1.88107177027246,0.557475318359181,18,1.04865108398911,"Cons N Cíclico / Bebidas"
0.0300301540507596,1.0740033521657,1.42853629590369,0.681077105299612,18,0.972943365229515,"Cons N Cíclico / Fumo"
0.0262459622682664,1.0566497535137,1.06314985103981,0.90786465299437,18,0.965196170595274,"Cons N Cíclico / Pr Pessoal Limp"
0.0659851918902511,1.11665926023257,1.66627293158387,0.629531991613421,18,1.04897211719153,"Const e Transp / Constr e Engenh"
0.0294076513332645,1.06689070280715,2.2183429446232,0.446048209624528,18,0.989487898782382,"Consumo Cíclico / Tecid Vest Calç"
0.0198812387149315,1.04934696001159,1.21077961802726,0.848994087814812,18,1.02794473735182,"Utilidade Públ / Água Saneamento"
0.00693491950700652,1.02382461823677,1.30408935735932,0.754764284808069,19,0.984280071133125,"Bens Indls / Mat Transporte"
0.00649795815248908,1.04309431909809,1.50140758348353,0.665721531653529,19,0.999519356112877,"Cons N Básico / Alimentos Processados"
0.00746785323349375,1.04700699757261,1.869339227798,0.553286065541942,19,1.03427934651157,"Cons N Cíclico / Bebidas"
0.0261690536315946,1.06700525708047,1.41243961912639,0.687821712413646,19,0.971506637508395,"Cons N Cíclico / Fumo"
0.0297548200546008,1.07154314511363,1.07852971362778,0.91297045513634,19,0.984665763528824,"Cons N Cíclico / Pr Pessoal Limp"
0.0426990290397962,1.09450836018437,1.52652001679722,0.677421645470012,19,1.03409770162168,"Const e Transp / Constr e Engenh"
0.0207155163466759,1.05398101022772,2.09860485726118,0.466142672858462,19,0.978249277437479,"Consumo Cíclico / Tecid Vest Calç"
0.0254216106366554,1.06350730716266,1.23072647242261,0.844284353873238,19,1.03908310456402,"Utilidade Públ / Água Saneamento"
0.00659991337814785,1.02141786025147,1.23302142870616,0.800733740748688,20,0.987321861031175,"Bens Indls / Mat Transporte"
0.0055414467390653,1.04056096060167,1.4847638385862,0.67563401544465,20,1.00315695425101,"Cons N Básico / Alimentos Processados"
0.00921007942926672,1.05074504967358,1.88108760328535,0.554967933353289,20,1.04394329965176,"Cons N Cíclico / Bebidas"
0.0232228271614128,1.05958598528692,1.34248364989649,0.721776393208565,20,0.968973006763759,"Cons N Cíclico / Fumo"
0.0222433323190052,1.05943577874833,1.1105458432444,0.880424268343982,20,0.977751511500901,"Cons N Cíclico / Pr Pessoal Limp"
0.0327821427425254,1.08645634770577,1.54735641279412,0.667617212140616,20,1.03304177449751,"Const e Transp / Constr e Engenh"
0.0243837055306709,1.06533477956556,2.08050379297512,0.47325513741065,20,0.984609108427818,"Consumo Cíclico / Tecid Vest Calç"
0.0228679401578612,1.06166978361669,1.35140309657394,0.754907643486863,20,1.02018452703548,"Utilidade Públ / Água Saneamento"
0.00653215576648795,1.01393090102128,1.19028543336785,0.813397006167536,21,0.968174607986237,"Bens Indls / Mat Transporte"
0.0073900249841065,1.04557473381159,1.37627289683991,0.727251520871787,21,1.00089655736144,"Cons N Básico / Alimentos Processados"
0.0101344174975755,1.04490735414981,1.86988927530381,0.559732512839305,21,1.04663782279707,"Cons N Cíclico / Bebidas"
0.0185722414300411,1.05213142825134,1.26621082735928,0.761531576659748,21,0.964259527742559,"Cons N Cíclico / Fumo"
0.0242871203671509,1.06210248341088,1.07824367700432,0.904111501536122,21,0.974852509838202,"Cons N Cíclico / Pr Pessoal Limp"
0.0245061782017779,1.07851519153359,1.49391050418673,0.681414954766168,21,1.0179729586351,"Const e Transp / Constr e Engenh"
0.0206571963333346,1.07086249453696,2.03280538790611,0.490820140082282,21,0.997741825252095,"Consumo Cíclico / Tecid Vest Calç"
0.0275791330103644,1.05834634511566,1.3273129182989,0.760844525645992,21,1.00987876770693,"Utilidade Públ / Água Saneamento"
0.00708928723446243,1.01889400837332,1.22491083187752,0.79559976100482,22,0.974538765093968,"Bens Indls / Mat Transporte"
0.00969184807463029,1.04964719996922,1.32492123659285,0.753462544642624,22,0.9982785263743,"Cons N Básico / Alimentos Processados"
0.00857086141828904,1.04421278337231,1.90193503821602,0.545876420544017,22,1.03822149076861,"Cons N Cíclico / Bebidas"
0.030890021635608,1.06629600562149,1.26911779127847,0.769341087141121,22,0.976384461252318,"Cons N Cíclico / Fumo"
0.0139378769303496,1.04894158967169,1.09327846108169,0.888758388843147,22,0.971660403627881,"Cons N Cíclico / Pr Pessoal Limp"
0.020966231166626,1.08088635770409,1.39854023619075,0.731068928396225,22,1.02242931179098,"Const e Transp / Constr e Engenh"
0.0202301708163884,1.07639622897188,1.98991091702538,0.504518799284773,22,1.00394746654131,"Consumo Cíclico / Tecid Vest Calç"
0.0355211383495908,1.06953474978203,1.36852807927626,0.739469912550017,22,1.01198533910466,"Utilidade Públ / Água Saneamento"
0.00883670942646832,1.02336259983727,1.24509210512897,0.787011280528897,23,0.979901532033972,"Bens Indls / Mat Transporte"
0.0158895489592356,1.06516739754501,1.3395002423867,0.74698126540944,23,1.00058158607427,"Cons N Básico / Alimentos Processados"
0.0106147088062573,1.04688570689992,1.85600039208592,0.555500956350299,23,1.03100999279026,"Cons N Cíclico / Bebidas"
0.031695351197131,1.07579888302288,1.27689547009916,0.772188983316625,23,0.986004614857471,"Cons N Cíclico / Fumo"
0.00630445417268431,1.03792042927764,1.06704145915978,0.899407484257959,23,0.959705074381839,"Cons N Cíclico / Pr Pessoal Limp"
0.0381280872985756,1.09544787827808,1.36443669353597,0.750414994880072,23,1.02389375439398,"Const e Transp / Constr e Engenh"
0.0257689087242643,1.0866849827323,2.00491513335635,0.501432920226041,23,1.00533045012426,"Consumo Cíclico / Tecid Vest Calç"
0.046797912348531,1.07783652233607,1.37298614735618,0.74266263337857,23,1.01966550778784,"Utilidade Públ / Água Saneamento"
0.00590704304817392,1.01697993135209,1.22582221617981,0.790649539437338,24,0.969195770654628,"Bens Indls / Mat Transporte"
0.0251377785240956,1.07466618867999,1.28552747274445,0.778353827339113,24,1.00059522856022,"Cons N Básico / Alimentos Processados"
0.0110472262172523,1.04930493693353,1.85706252515712,0.551734062746203,24,1.02460465177866,"Cons N Cíclico / Bebidas"
0.0473466468915121,1.07983946557828,1.22306174103451,0.798580767510874,24,0.976713583868529,"Cons N Cíclico / Fumo"
0.00612636757674204,1.03943777624271,1.07271753262299,0.899226590092684,24,0.964616128993212,"Cons N Cíclico / Pr Pessoal Limp"
0.0414872042186314,1.09644199379865,1.29975862128443,0.78413631494432,24,1.01918793561108,"Const e Transp / Constr e Engenh"
0.0374781695508924,1.10122159550822,1.9853037483316,0.511301613824498,24,1.01508901045377,"Consumo Cíclico / Tecid Vest Calç"
0.0393254812901542,1.0746088599179,1.35177978602098,0.771506394190933,24,1.04290674845323,"Utilidade Públ / Água Saneamento"
0.0108435788688834,1.03316557555453,1.17978389742174,0.820652911147237,25,0.968193089943784,"Bens Indls / Mat Transporte"
0.0270054415661794,1.07706915142951,1.27667472576014,0.78514926591911,25,1.00238022374806,"Cons N Básico / Alimentos Processados"
0.0129831746856392,1.05396291094216,1.8552197738172,0.554022504555141,25,1.02783350559043,"Cons N Cíclico / Bebidas"
0.0576196941016566,1.0873969177636,1.21315090928858,0.815306621926016,25,0.989089969738551,"Cons N Cíclico / Fumo"
0.00842975176253872,1.04983130942384,1.05888838918373,0.90992706125046,25,0.963511200162186,"Cons N Cíclico / Pr Pessoal Limp"
0.0580965321361541,1.10620044039428,1.22848261280172,0.829904670558133,25,1.01952345806361,"Const e Transp / Constr e Engenh"
0.0332009842190443,1.08455227635132,1.99404116984196,0.504708601741922,25,1.00640973064676,"Consumo Cíclico / Tecid Vest Calç"
0.0369936302867083,1.06459527162958,1.31706529289484,0.782029051286757,25,1.02998332148527,"Utilidade Públ / Água Saneamento"
0.0120295899092522,1.0352712307057,1.22015795276308,0.798050006411468,26,0.973747062025577,"Bens Indls / Mat Transporte"
0.0285016602322112,1.07639239567011,1.29093402816757,0.777149791349226,26,1.00324911063604,"Cons N Básico / Alimentos Processados"
0.0130511000264357,1.06161871664462,1.9239786276711,0.536270120262634,26,1.03177225004392,"Cons N Cíclico / Bebidas"
0.0470438127962217,1.08426165111125,1.27523407537792,0.771082640633981,26,0.983310858268835,"Cons N Cíclico / Fumo"
0.00891590034835175,1.05039684112115,1.08271203422877,0.884243248430989,26,0.957380806261772,"Cons N Cíclico / Pr Pessoal Limp"
0.0507640051100277,1.09376402040507,1.1774516026586,0.851546028453599,26,1.00265423594025,"Const e Transp / Constr e Engenh"
0.0296584947470097,1.08456303393211,1.99976950882411,0.494688832506724,26,0.989263643602746,"Consumo Cíclico / Tecid Vest Calç"
0.0371100936964278,1.07266871244447,1.27685899466543,0.806740313152579,26,1.03009362520808,"Utilidade Públ / Água Saneamento"
0.00781619784042438,1.03225808375968,1.22550604783377,0.798539913907596,27,0.97861549393042,"Bens Indls / Mat Transporte"
0.0361289875377795,1.06649668210912,1.22930485456125,0.80070911564603,27,0.984315602955106,"Cons N Básico / Alimentos Processados"
0.0122015347467349,1.07486055769921,2.00336344671575,0.496769519282158,27,0.995209896372431,"Cons N Cíclico / Bebidas"
0.0424826867565297,1.08888888605239,1.28362929630365,0.770012329011365,27,0.988410384033993,"Cons N Cíclico / Fumo"
0.0101475425858059,1.05563528303181,1.06416799548471,0.90170465603216,27,0.959565236328976,"Cons N Cíclico / Pr Pessoal Limp"
0.0591741424316331,1.10623155643432,1.14374328575326,0.882395578134995,27,1.00923401787027,"Const e Transp / Constr e Engenh"
0.0296561796421742,1.09117411292033,1.91130972124061,0.518642677496086,27,0.991286791348529,"Consumo Cíclico / Tecid Vest Calç"
0.0333546599515146,1.07340999633793,1.32560597425448,0.768357196634895,27,1.01853889022064,"Utilidade Públ / Água Saneamento"
0.0110088150472189,1.04457138649072,1.13899104266005,0.857391902672648,28,0.976561697193403,"Bens Indls / Mat Transporte"
0.0440932087427705,1.07334421582726,1.17015113453106,0.844586234345751,28,0.988293540328998,"Cons N Básico / Alimentos Processados"
0.0127349681086037,1.07577640567015,1.96340997176385,0.497608107011042,28,0.977008719336013,"Cons N Cíclico / Bebidas"
0.0278848064192383,1.076865226212,1.27584462576288,0.768806499891303,28,0.980877641137891,"Cons N Cíclico / Fumo"
0.00875622803799159,1.05026498066205,1.01462751279409,0.957453527022393,28,0.971458690738663,"Cons N Cíclico / Pr Pessoal Limp"
0.0650084291194463,1.1020084334617,1.07294505405404,0.935335707345736,28,1.00356382107674,"Const e Transp / Constr e Engenh"
0.0267034006731428,1.08547905908542,1.90212706527312,0.524461383634449,28,0.997592192501675,"Consumo Cíclico / Tecid Vest Calç"
