"volatilidade" "coeficiente_B" "risco" "distancia_euclidiana" "sse_volatilidade" "sse_coeficiente_b" "periodo" "sse" "a" "setor" "b_volatilidade" "cor"
1.1738102076862 0.823519271926956 "moderado" 0.0912470836561948 0.00380871095827089 0.00451731931748972 2011 0.00614935512110403 1.04689939959517 "Cons N Cíclico / Pr Pessoal Limp" 0.966655327614168 "red"
1.19042633511942 0.842858698503814 "moderado" 0.0918009543442919 0.0061357271092093 0.00229168810931347 2011 0.0266588582524577 1.08958289343503 "Utilidade Públ / Água Saneamento" 1.00336119148342 "red"
1.32100095864352 0.73091534955865 "arrojado" 0.0755291649522212 0.00496451401647547 0.00074014074190437 2011 0.0609371497031637 1.08109000985291 "Const e Transp / Constr e Engenh" 0.965539877454239 "black"
1.0514941049 0.979621142337489 "conservador" 0.0972364039973552 0.00562469625867322 0.00383022200366365 2010 0.0248352418968517 1.09261913594685 "Utilidade Públ / Água Saneamento" 1.03006585620327 "black"
1.05239233633133 0.990146983764755 "conservador" 0.0916427104165094 0.00576023415529441 0.0026381522171898 2010 0.0531025032887758 1.11114525496972 "Cons N Cíclico / Fumo" 1.04202309755561 "black"
1.07007398399247 0.954107248950024 "moderado" 0.0738632311789303 0.00134851420212911 0.004107262718063 2010 0.0438155418155188 1.12640244627135 "Cons N Cíclico / Bebidas" 1.02096534504005 "red"
1.25774529920736 0.776933110999289 "arrojado" 0.0205511891820235 0.000352503142241924 6.98482345533938e-05 2010 0.04637710584737 1.0758110553176 "Const e Transp / Constr e Engenh" 0.977183968157907 "red"
1.2697065537858 0.736004713269571 "arrojado" 0.0447837378540594 0.000944721466444634 0.00106086170973648 2010 0.0408059259304695 1.07436660788614 "Cons N Cíclico / Pr Pessoal Limp" 0.934510008055615 "red"
1.29885403766449 0.749775514007452 "arrojado" 0.0627655386648907 0.00358607016045267 0.000353442683441213 2010 0.0468079836932267 1.07211370043995 "Cons N Básico / Alimentos Processados" 0.973848953710546 "red"
1.06830106527626 0.934680584970833 "conservador" 0.110889040779903 0.00471852317641789 0.00757785618866911 2013 0.0304813381593174 1.05462064453679 "Consumo Cíclico / Tecid Vest Calç" 0.998520264617383 "black"
1.08932264887779 0.896712363552929 "moderado" 0.0700228309213553 0.00266697403601958 0.00223622281422113 2013 0.0270271103593922 1.04352427886127 "Utilidade Públ / Água Saneamento" 0.976809087146943 "black"
1.10812433459979 0.931702066439147 "moderado" 0.0885904861923278 0.00107853576266098 0.00676973848113205 2013 0.041815163410882 1.09702236386312 "Cons N Cíclico / Bebidas" 1.03244173241813 "black"
1.1145722190665 0.886449816497434 "moderado" 0.0454701820541147 0.000696600149302205 0.00137093730673213 2013 0.00266859620485539 1.0310423460366 "Cons N Básico / Alimentos Processados" 0.988012339064632 "red"
1.13695429815033 0.877413666820439 "moderado" 0.0282759655909326 1.60889607707724e-05 0.000783441269328834 2013 0.038097946323769 1.06004823162631 "Bens Indls / Mat Transporte" 0.99757923974734 "red"
1.16932455587892 0.80172870669133 "moderado" 0.0554891772393169 0.00080424156151419 0.00227480722918214 2013 0.016710650778763 1.04651390840287 "Cons N Cíclico / Fumo" 0.937481063887222 "red"
1.23202718353928 0.727198739756451 "arrojado" 0.0462087526761904 0.00177732524372968 0.00035792358015965 2013 0.0252952974318008 1.02459273723478 "Cons N Cíclico / Pr Pessoal Limp" 0.895928615215451 "red"
1.3155507014838 0.753903835733848 "arrojado" 0.042091610415437 0.00171107832691125 6.06253404536802e-05 2013 0.0873621191334112 1.095481807352 "Const e Transp / Constr e Engenh" 0.991798719950989 "black"
1.10090210783044 0.906016140281346 "moderado" 0.0500273450289546 0.000716781349639847 0.00178595390100623 2014 0.00952100286770597 1.04253384091899 "Cons N Básico / Alimentos Processados" 0.997435078564133 "black"
1.19668223171239 0.79903436644781 "moderado" 0.0946089405770091 0.00476201453881566 0.00418883709828838 2014 0.018548506999576 1.07684154852348 "Cons N Cíclico / Bebidas" 0.956190228855657 "black"
1.20534797807109 0.817390722698901 "moderado" 0.0904588926263011 0.00603311010594686 0.0021497011492298 2014 0.0386964277351497 1.07996523748232 "Utilidade Públ / Água Saneamento" 0.985240254899183 "red"
1.21279258414757 0.790678747796381 "arrojado" 0.0928097370230395 0.00609156611133682 0.00252208117494893 2014 0.0305095453569347 1.05942674902167 "Consumo Cíclico / Tecid Vest Calç" 0.958929321770537 "red"
1.22190244404826 0.758891743651052 "arrojado" 0.0713605036803535 0.00475253411938954 0.000339787366124206 2014 0.0211409529926526 1.04180078581297 "Cons N Cíclico / Fumo" 0.927291676335264 "red"
1.23079597841621 0.742671565672135 "arrojado" 0.060085863607721 0.00360541299828699 4.89800719866106e-06 2014 0.0174456440099601 1.03100710236266 "Cons N Cíclico / Pr Pessoal Limp" 0.914077176313332 "red"
1.24724685691809 0.743346787610484 "arrojado" 0.0436897934871398 0.00190045539606676 8.34265888216723e-06 2014 0.0292340719664039 1.05531522396399 "Bens Indls / Mat Transporte" 0.927136944447332 "black"
