"coeficiente_B" "risco" "distancia_euclidiana" "sse_coeficiente_b" "periodo" "sse" "a" "volatilidade" "setor" "b_volatilidade" "cor"
0.688595753846449 "conservador" 0.0877569013947882 0.00770127374241458 2012 0.0353737978655645 1.07119462638473 1.35879275166745 "Const e Transp / Constr e Engenh" 0.935658919155538 "black"
0.77564132944766 "conservador" 0.000711325793577244 5.05984384608296e-07 2012 0.060349760375563 1.08380679509215 1.23620661142095 "Cons N Cíclico / Fumo" 0.958852939554531 "green"
0.789094238949443 "conservador" 0.0127415837082058 0.000162347955393215 2012 0.0250272908848475 1.05973550491754 1.23690831276066 "Cons N Básico / Alimentos Processados" 0.976037223708115 "green"
0.824895427506805 "conservador" 0.0485427722655678 0.00235640073922678 2012 0.00817765736792547 1.04446784333508 1.14341530179856 "Cons N Cíclico / Pr Pessoal Limp" 0.943198054194947 "green"
0.856062740165976 "conservador" 0.0797100849247389 0.00635369763870908 2012 0.0635658429771296 1.07257181469392 1.15021990400268 "Consumo Cíclico / Tecid Vest Calç" 0.984660402813978 "green"
0.858662674427697 "conservador" 0.0823100191864597 0.00677493925847537 2012 0.00921561541879781 1.02665789057807 1.10656230353259 "Bens Indls / Mat Transporte" 0.95016374697217 "green"
1.05677871186897 "moderado" 0.102294690955345 0.0104642037976496 2012 0.029774037666644 1.05498221266621 0.9588340146454 "Utilidade Públ / Água Saneamento" 1.01327537489312 "green"
1.1460864096439 "arrojado" 0.0604057977520698 0.00364886040206396 2012 0.00847996504121254 1.0589702722959 0.906723846113853 "Cons N Cíclico / Bebidas" 1.03918387733113 "black"
0.727198739756451 "conservador" 0.0566982036697318 0.00321468629937439 2013 0.0252952974318008 1.02459273723478 1.23202718353928 "Cons N Cíclico / Pr Pessoal Limp" 0.895928615215451 "green"
0.753903835733848 "conservador" 0.0299931076923348 0.000899586509043991 2013 0.0873621191334112 1.095481807352 1.3155507014838 "Const e Transp / Constr e Engenh" 0.991798719950989 "green"
0.80172870669133 "conservador" 0.0178317632651472 0.000317971781144254 2013 0.016710650778763 1.04651390840287 1.16932455587892 "Cons N Cíclico / Fumo" 0.937481063887222 "green"
0.877413666820439 "conservador" 0.0935167233942562 0.00874537755439783 2013 0.038097946323769 1.06004823162631 1.13695429815033 "Bens Indls / Mat Transporte" 0.99757923974734 "green"
0.886449816497434 "moderado" 0.0897689729938588 0.00805846851237215 2013 0.00266859620485539 1.0310423460366 1.1145722190665 "Cons N Básico / Alimentos Processados" 0.988012339064632 "green"
0.896712363552929 "moderado" 0.0795064259383638 0.00632127176549252 2013 0.0270271103593922 1.04352427886127 1.08932264887779 "Utilidade Públ / Água Saneamento" 0.976809087146943 "green"
0.931702066439147 "moderado" 0.0445167230521458 0.00198173863130145 2013 0.041815163410882 1.09702236386312 1.10812433459979 "Cons N Cíclico / Bebidas" 1.03244173241813 "black"
0.934680584970833 "moderado" 0.0415382045204599 0.00172542243478355 2013 0.0304813381593174 1.05462064453679 1.06830106527626 "Consumo Cíclico / Tecid Vest Calç" 0.998520264617383 "green"
0.742671565672135 "conservador" 0.0403924338770675 0.00163154871451327 2014 0.0174456440099601 1.03100710236266 1.23079597841621 "Cons N Cíclico / Pr Pessoal Limp" 0.914077176313332 "green"
0.743346787610484 "conservador" 0.0397172119387185 0.00157745692418508 2014 0.0292340719664039 1.05531522396399 1.24724685691809 "Bens Indls / Mat Transporte" 0.927136944447332 "green"
0.758891743651052 "conservador" 0.0241722558981504 0.000584297955205668 2014 0.0211409529926526 1.04180078581297 1.22190244404826 "Cons N Cíclico / Fumo" 0.927291676335264 "green"
0.790678747796381 "conservador" 0.00761474824717856 5.79843908679089e-05 2014 0.0305095453569347 1.05942674902167 1.21279258414757 "Consumo Cíclico / Tecid Vest Calç" 0.958929321770537 "green"
0.79903436644781 "conservador" 0.0159703668986075 0.000255052618876139 2014 0.018548506999576 1.07684154852348 1.19668223171239 "Cons N Cíclico / Bebidas" 0.956190228855657 "green"
0.817390722698901 "conservador" 0.0343267231496985 0.00117832392219605 2014 0.0386964277351497 1.07996523748232 1.20534797807109 "Utilidade Públ / Água Saneamento" 0.985240254899183 "black"
0.906016140281346 "moderado" 0.0560060092116602 0.00313667306781657 2014 0.00952100286770597 1.04253384091899 1.10090210783044 "Cons N Básico / Alimentos Processados" 0.997435078564133 "green"
